participant, model_name, AIC, v1_targ, v2_targ, v1_int, v2_int, eta_targ, eta_int,  a_targ, a_guess, gamma, beta, kappa, lambda_b, lambda_f, zeta, rho, chi, psi, Ter, st, iota
11, Multiplicative, 1158.6828, 3.7878, 0, 0.18738, 0, 9.6414e-05, 0.002574, 1.883, 1.1643, 0.10014, 0.37744, 0.90194, 1.7809, 0.28014, 0.87262, 0.054929, 0.031382, 0.069569, 0.16296, 0
12, Multiplicative, 1348.6558, 1.6079, 0, 0.038498, 0, 0.45446, 0.00042232, 1.4623, 0.79999, 0.036259, 0.57878, 0.64803, 0.47464, 0.077226, 0.53144, 0.22703, 0.14026, 0.13716, 0.28065, 0
13, Multiplicative, 1833.2877, 2.0252, 0, 0.058294, 0, 0.60699, 0.017376, 1.7817, 1.4211, 0.14286, 0.70199, 0.078719, 0.010316, 0.24756, 0.99179, 0.54453, 0.055443, 0.017873, 0.13652, 0
14, Multiplicative, 1235.2076, 1.0999, 0, 0.021511, 0, 0.31178, 0.0083264, 1.0333, 0.90021, 0.20688, 0.8076, 0.41947, 2.2135, 0.23251, 0.32661, 0.2857, 0.16645, 0.077628, 0.25996, 0
15, Multiplicative, 1102.6238, 4.5426, 0, 0.16441, 0, 0.0089926, 0.016835, 1.4691, 0.76511, 0.13892, 0.79461, 0.30872, 1.1024, 0.8376, 0.79697, 0.81861, 6.5135e-07, 0.1371, 0.25614, 0
16, Multiplicative, 1495.9828, 3.3398, 0, 0.12459, 0, 0.89783, 0.0049828, 2.3452, 1.4368, 0.049381, 0.48479, 0.00092652, 3.3895, 0.16234, 1.4779, 0.22914, 0.43665, 0.82784, 0.051701, 0
17, Multiplicative, 884.2983, 4.9906, 0, 0.080054, 0, 0.064728, 0.011863, 1.941, 0.91077, 1.9211e-06, 0.56672, 0.87209, 0.76183, 0.63222, 0.56237, 0.38623, 0.16933, 0.0059949, 0.27216, 0
18, Multiplicative, 1319.1636, 1.7195, 0, 0.092568, 0, 0.21854, 0.062374, 2.7906, 1.3123, 0.0086592, 0.034847, 0.1638, 0.52979, 0.36342, 0.82425, 0.20453, 0.011195, 0.025392, 3.421e-06, 0
19, Multiplicative, 1564.3662, 3.8315, 0, 0.090621, 0, 0.096936, 0.0015652, 2.8037, 1.5027, 0.011566, 0.59186, 0.00012449, 1.1612, 0.79213, 0.70214, 0.56769, 0.33813, 5.4092e-05, 0.12966, 0
20, Multiplicative, 1728.4919, 2.8263, 0, 0.12495, 0, 0.14668, 0.079486, 3.1935, 1.7933, 0.00011409, 0.49662, 0.90729, 0.12517, 0.0047524, 0.0083058, 0.0067519, 1.7352e-05, 0.079174, 0.19071, 0
21, Multiplicative, 1108.9954, 4.5924, 0, 0.027658, 0, 0.023709, 0.014411, 1.5661, 0.88806, 0.030792, 0.76208, 0.49549, 0.58072, 0.55067, 0.45415, 0.42648, 0.23432, 0.1447, 0.25152, 0
22, Multiplicative, 874.252, 5.0011, 0, 0.12104, 0, 0.093109, 0.028917, 1.4799, 0.66088, 0.17568, 0.81636, 0.31986, 0.52884, 0.42056, 0.4987, 0.43209, 0.035239, 0.33341, 0.25738, 0
23, Multiplicative, 2007.0414, 1.3259, 0, 0.12828, 0, 0.015002, 0.022395, 1.9546, 1.4728, 0.11191, 0.40122, 0.54369, 0.0029736, 1.728, 0.3658, 0.13426, 3.5844e-05, 0.18048, 0.13103, 0
24, Multiplicative, 1218.6293, 4.994, 0, 0.0034279, 0, 0.026898, 0.006043, 2.5935, 1.0644, 7.3789e-08, 0.7034, 0.75736, 1.1081, 0.26365, 0.14846, 0.62942, 0.015611, 8.7464e-05, 0.2424, 0
25, Multiplicative, 1383.2685, 5.003, 0, 0.027618, 0, 0.22, 0.010778, 1.8459, 1.1501, 0.16539, 0.55813, 0.27893, 1.2401, 0.67363, 0.41068, 0.29344, 0.054607, 0.073592, 0.25141, 0
26, Multiplicative, 1817.604, 1.5269, 0, 0.078553, 0, 0.026882, 0.029952, 4.0053, 1.5435, 0.015618, 0.18399, 0.17213, 0.89208, 0.0005761, 0.81282, 0.14388, 0.06852, 7.3805e-06, 0.22094, 0
27, Multiplicative, 957.5743, 4.5418, 0, 0.14392, 0, 0.35666, 0.0019278, 1.7461, 0.99458, 1.0716e-08, 0.5505, 0.053685, 0.87174, 0.10328, 0.63891, 0.5974, 0.0018178, 0.25168, 0.25813, 0
28, Multiplicative, 1203.8951, 5.0009, 0, 0.06626, 0, 0.029779, 8.5997e-05, 2.2119, 0.92045, 0.015745, 0.80709, 0.71221, 1.0795, 0.43745, 0.76025, 0.30328, 0.00025636, 0.063769, 0.22337, 0
29, Multiplicative, 1410.797, 2.9247, 0, 0.030768, 0, 0.11133, 0.0085033, 1.2025, 1.0598, 0.0088096, 0.80297, 0.54283, 0.91335, 0.70999, 0.33309, 0.20431, 0.12761, 0.040352, 0.252, 0
30, Multiplicative, 1312.162, 5.002, 0, 0.18382, 0, 0.27933, 0.01651, 1.422, 0.93736, 0.20072, 0.81603, 0.59403, 1.0437, 0.033204, 1.146, 0.00036488, 0.31508, 0.034223, 0.26442, 0
31, Multiplicative, 210.4222, 5.0106, 0, 0.050832, 0, 0.077475, 0.019247, 1.5965, 1.0799, 1.4311e-05, 0.2184, 0.44253, 0.95945, 0.54863, 0.39356, 0.27382, 0.10076, 0.048965, 0.20401, 0
32, Multiplicative, 1436.5985, 4.1321, 0, 0.039556, 0, 0.22315, 0.013718, 2.3879, 1.1187, 0.038224, 0.72646, 0.31791, 2.6021, 0.71017, 0.41048, 0.19501, 0.017184, 0.057702, 0.19635, 0
33, Multiplicative, 1855.7784, 1.3402, 0, 0.20406, 0, 0.30672, 0.020436, 4.0014, 1.1492, 0.028323, 0.8161, 0.21764, 0.3552, 0.0075229, 0.6898, 0.25583, 0.1183, 0.055478, 0.22543, 0
34, Multiplicative, 1647.8059, 2.5939, 0, 0.11799, 0, 0.046167, 0.0048305, 3.9276, 1.9125, 0.0049855, 0.3886, 0.00025878, 1.992, 0.0073668, 0.092377, 0.039586, 0.011828, 0.39134, 0.01781, 0
35, Multiplicative, 2150.116, 1.4402, 0, 0.016246, 0, 0.33, 0.00089708, 3.5143, 2.082, 0.074626, 0.50311, 0.017951, 0.90686, 0.10429, 0.44121, 0.40725, 0.16664, 0.025493, 0.10321, 0
36, Multiplicative, 831.7776, 4.995, 0, 0.31873, 0, 0.018964, 0.010106, 1.4587, 0.82454, 0.023911, 0.61922, 0.0012783, 0.92008, 0.45764, 0.23125, 0.13108, 0.014766, 0.36537, 0.24835, 0
