"word","is_sequential","present_trial","recog_rating","recog_RT","target_angle","response_angle","response_error","source_RT","valid_RT","block","session","recog_band","intrusion_1","intrusion_2","intrusion_3","intrusion_4","intrusion_5","intrusion_6","intrusion_7","intrusion_8","intrusion_9","intrusion_offset1","intrusion_offset2","intrusion_offset3","intrusion_offset4","intrusion_offset5","intrusion_offset6","intrusion_offset7","intrusion_offset8","intrusion_offset9","intrusion_lag_1","intrusion_lag_2","intrusion_lag_3","intrusion_lag_4","intrusion_lag_5","intrusion_lag_6","intrusion_lag_7","intrusion_lag_8","intrusion_lag_9","participant"
"STUN",FALSE,8,"6",1277,4.13657250329373,4.17684010711268,-0.0402676038189487,880.300000071526,TRUE,8,3,"High",4.75758226395561,0.303403422201495,2.12595251703737,5.29307152968017,0.216855702114876,3.19805735091693,1.55443614466548,4.89544163778756,0.604901838283363,-0.621009760661883,-2.45001622608735,2.01061998625636,-1.15649902638644,-2.36346850600073,0.938515152376799,2.58213635862825,-0.758869134493827,-2.75151464216922,-7,-6,-5,-4,-3,-2,-1,1,2,1
"TAME",FALSE,9,"6",1446.10000002384,4.89544163778756,4.91432994710648,-0.0188883093189229,690,TRUE,8,3,"High",4.75758226395561,0.303403422201495,2.12595251703737,5.29307152968017,0.216855702114876,3.19805735091693,1.55443614466548,4.13657250329373,0.604901838283363,0.137859373831945,-1.69114709159352,2.76948912075019,-0.397629891892614,-1.60459937150691,1.69738428687063,-2.94217981405751,0.758869134493827,-1.99264550767539,-8,-7,-6,-5,-4,-3,-2,-1,1,1
"TARP",FALSE,10,"6",737.5,0.604901838283363,0.738179076685284,-0.133277238401921,826.200000047684,TRUE,8,3,"High",4.75758226395561,0.303403422201495,2.12595251703737,5.29307152968017,0.216855702114876,3.19805735091693,1.55443614466548,4.13657250329373,4.89544163778756,2.13050488150734,0.301498416081868,-1.52105067875401,1.59501561578278,0.388046136168487,-2.59315551263357,-0.949534306382122,2.75151464216922,1.99264550767539,-9,-8,-7,-6,-5,-4,-3,-2,-1,1
"PALS",FALSE,1,"6",2678.89999997616,2.25525998976584,2.1312739700515,0.123986019714337,3025.10000002384,TRUE,9,3,"High",6.15100134828468,1.16632316246497,5.52181267631944,4.67765453582396,3.70091349530711,2.49894855712044,0.544305440462159,4.86481387276568,4.80664122216213,2.38744394866075,1.08893682730087,3.01663262062599,-2.42239454605812,-1.44565350554127,-0.243688567354603,1.71095454930368,-2.60955388299984,-2.55138123239629,1,2,3,4,5,6,7,8,9,1
"PEER",FALSE,2,"6",573.5,6.15100134828468,6.19502150890001,-0.0440201606153385,962,TRUE,9,3,"High",2.25525998976584,1.16632316246497,5.52181267631944,4.67765453582396,3.70091349530711,2.49894855712044,0.544305440462159,4.86481387276568,4.80664122216213,-2.38744394866075,-1.29850712135988,0.629188671965238,1.47334681246072,2.45008785297757,-2.63113251601535,-0.67648939935707,1.286187475519,1.34436012612255,-1,1,2,3,4,5,6,7,8,1
"CLOG",FALSE,3,"6",642.600000023842,1.16632316246497,1.06326068123591,0.103062481229066,700.699999928474,TRUE,9,3,"High",2.25525998976584,6.15100134828468,5.52181267631944,4.67765453582396,3.70091349530711,2.49894855712044,0.544305440462159,4.86481387276568,4.80664122216213,-1.08893682730087,1.29850712135988,1.92769579332512,2.7718539338206,-2.53459033284214,-1.33262539465547,0.622017722002813,2.58469459687888,2.64286724748243,-2,-1,1,2,3,4,5,6,7,1
"ACHE",FALSE,4,"6",635.700000047684,5.52181267631944,5.51729373576844,0.00451894055099888,867.700000047684,TRUE,9,3,"High",2.25525998976584,6.15100134828468,1.16632316246497,4.67765453582396,3.70091349530711,2.49894855712044,0.544305440462159,4.86481387276568,4.80664122216213,-3.01663262062599,-0.629188671965238,-1.92769579332512,0.844158140495479,1.82089918101233,3.02286411919899,-1.30567807132231,0.656998803553761,0.715171454157312,-3,-2,-1,1,2,3,4,5,6,1
"PADS",FALSE,5,"6",1158.79999995232,4.67765453582396,4.69015065597555,-0.0124961201515941,962.299999952316,TRUE,9,3,"High",2.25525998976584,6.15100134828468,1.16632316246497,5.52181267631944,3.70091349530711,2.49894855712044,0.544305440462159,4.86481387276568,4.80664122216213,2.42239454605812,-1.47334681246072,-2.7718539338206,-0.844158140495479,0.976741040516851,2.17870597870352,-2.14983621181779,-0.187159336941717,-0.128986686338167,-4,-3,-2,-1,1,2,3,4,5,1
"BARK",FALSE,6,"6",797.600000023842,3.70091349530711,3.98329608278162,-0.28238258747451,826,TRUE,9,3,"High",2.25525998976584,6.15100134828468,1.16632316246497,5.52181267631944,4.67765453582396,2.49894855712044,0.544305440462159,4.86481387276568,4.80664122216213,1.44565350554127,-2.45008785297757,2.53459033284214,-1.82089918101233,-0.976741040516851,1.20196493818667,-3.12657725233464,-1.16390037745857,-1.10572772685502,-5,-4,-3,-2,-1,1,2,3,4,1
"REDO",FALSE,7,"6",924.800000071526,2.49894855712044,2.67714543781508,-0.178196880694642,715.399999976158,TRUE,9,3,"High",2.25525998976584,6.15100134828468,1.16632316246497,5.52181267631944,4.67765453582396,3.70091349530711,0.544305440462159,4.86481387276568,4.80664122216213,0.243688567354603,2.63113251601535,1.33262539465547,-3.02286411919899,-2.17870597870352,-1.20196493818667,1.95464311665828,-2.36586531564523,-2.30769266504168,-6,-5,-4,-3,-2,-1,1,2,3,1
"BOZO",FALSE,8,"6",592.400000095367,0.544305440462159,0.63179529914266,-0.0874898586805015,864.300000071526,TRUE,9,3,"High",2.25525998976584,6.15100134828468,1.16632316246497,5.52181267631944,4.67765453582396,3.70091349530711,2.49894855712044,4.86481387276568,4.80664122216213,-1.71095454930368,0.67648939935707,-0.622017722002813,1.30567807132231,2.14983621181779,3.12657725233464,-1.95464311665828,1.96267687487607,2.02084952547962,-7,-6,-5,-4,-3,-2,-1,1,2,1
"OVAL",FALSE,9,"6",617.600000023842,4.86481387276568,4.89549978319209,-0.0306859104264117,738.399999976158,TRUE,9,3,"High",2.25525998976584,6.15100134828468,1.16632316246497,5.52181267631944,4.67765453582396,3.70091349530711,2.49894855712044,0.544305440462159,4.80664122216213,2.60955388299984,-1.286187475519,-2.58469459687888,-0.656998803553761,0.187159336941717,1.16390037745857,2.36586531564523,-1.96267687487607,0.0581726506035505,-8,-7,-6,-5,-4,-3,-2,-1,1,1
"WAIL",FALSE,10,"6",745.100000023842,4.80664122216213,4.82017519774632,-0.0135339755841901,928.5,TRUE,9,3,"High",2.25525998976584,6.15100134828468,1.16632316246497,5.52181267631944,4.67765453582396,3.70091349530711,2.49894855712044,0.544305440462159,4.86481387276568,2.55138123239629,-1.34436012612255,-2.64286724748243,-0.715171454157312,0.128986686338167,1.10572772685502,2.30769266504168,-2.02084952547962,-0.0581726506035505,-9,-8,-7,-6,-5,-4,-3,-2,-1,1
"GALE",FALSE,1,"6",692.100000023842,4.31421959782298,4.48338824607003,-0.169168648247049,680,TRUE,10,3,"High",6.13027227886811,2.22360330976119,2.06354868075184,4.75565863089678,5.92816642021831,3.80462638975466,3.37514039479053,6.25277228266942,2.89778783299788,-1.81605268104513,2.09061628806179,2.25067091707114,-0.4414390330738,-1.61394682239533,0.509593208068323,0.93907920303245,-1.93855268484644,1.4164317648251,1,2,3,4,5,6,7,8,9,1
"LUST",FALSE,2,"6",692.399999976158,6.13027227886811,4.07910994576037,2.05116233310774,877.900000095367,TRUE,10,3,"High",4.31421959782298,2.22360330976119,2.06354868075184,4.75565863089678,5.92816642021831,3.80462638975466,3.37514039479053,6.25277228266942,2.89778783299788,1.81605268104513,-2.37651633807267,-2.21646170906332,1.37461364797133,0.202105858649805,2.32564588911345,2.75513188407758,-0.122500003801312,-3.05070086130936,-1,1,2,3,4,5,6,7,8,1
"STEW",FALSE,3,"6",713,2.22360330976119,2.17808918836263,0.0455141213985581,1481.29999995232,TRUE,10,3,"High",4.31421959782298,6.13027227886811,2.06354868075184,4.75565863089678,5.92816642021831,3.80462638975466,3.37514039479053,6.25277228266942,2.89778783299788,-2.09061628806179,2.37651633807267,0.160054629009348,-2.53205532113559,2.57862219672247,-1.58102307999346,-1.15153708502934,2.25401633427136,-0.674184523236692,-2,-1,1,2,3,4,5,6,7,1
"RAKE",FALSE,4,"6",749,2.06354868075184,2.27065348224618,-0.207104801494335,475.200000047684,TRUE,10,3,"High",4.31421959782298,6.13027227886811,2.22360330976119,4.75565863089678,5.92816642021831,3.80462638975466,3.37514039479053,6.25277228266942,2.89778783299788,-2.25067091707114,2.21646170906332,-0.160054629009348,-2.69210995014494,2.41856756771312,-1.74107770900281,-1.31159171403869,2.09396170526201,-0.83423915224604,-3,-2,-1,1,2,3,4,5,6,1
"HAUL",FALSE,5,"6",618.699999928474,4.75565863089678,4.73462730479383,0.0210313261029524,656.5,TRUE,10,3,"High",4.31421959782298,6.13027227886811,2.22360330976119,2.06354868075184,5.92816642021831,3.80462638975466,3.37514039479053,6.25277228266942,2.89778783299788,0.4414390330738,-1.37461364797133,2.53205532113559,2.69210995014494,-1.17250778932153,0.951032241142122,1.38051823610625,-1.49711365177264,1.8578707978989,-4,-3,-2,-1,1,2,3,4,5,1
"NOVA",FALSE,6,"6",590.800000071526,5.92816642021831,5.55970904742824,0.368457372790067,513.100000023842,TRUE,10,3,"High",4.31421959782298,6.13027227886811,2.22360330976119,2.06354868075184,4.75565863089678,3.80462638975466,3.37514039479053,6.25277228266942,2.89778783299788,1.61394682239533,-0.202105858649805,-2.57862219672247,-2.41856756771312,1.17250778932153,2.12354003046365,2.55302602542778,-0.324605862451117,3.03037858722042,-5,-4,-3,-2,-1,1,2,3,4,1
"GAZE",FALSE,7,"1",847.5,3.80462638975466,3.89165205950171,-0.0870256697470513,2044,TRUE,10,3,"Unrecognized",4.31421959782298,6.13027227886811,2.22360330976119,2.06354868075184,4.75565863089678,5.92816642021831,3.37514039479053,6.25277228266942,2.89778783299788,-0.509593208068323,-2.32564588911345,1.58102307999346,1.74107770900281,-0.951032241142122,-2.12354003046365,0.429485994964128,-2.44814589291477,0.906838556756773,-6,-5,-4,-3,-2,-1,1,2,3,1
"SPUD",FALSE,8,"6",666.5,3.37514039479053,3.45265151513145,-0.0775111203409193,1083.5,TRUE,10,3,"High",4.31421959782298,6.13027227886811,2.22360330976119,2.06354868075184,4.75565863089678,5.92816642021831,3.80462638975466,6.25277228266942,2.89778783299788,-0.93907920303245,-2.75513188407758,1.15153708502934,1.31159171403869,-1.38051823610625,-2.55302602542778,-0.429485994964128,-2.87763188787889,0.477352561792645,-7,-6,-5,-4,-3,-2,-1,1,2,1
"MOOR",FALSE,9,"6",596.700000047684,6.25277228266942,6.23078878379924,0.0219834988701821,579.799999952316,TRUE,10,3,"High",4.31421959782298,6.13027227886811,2.22360330976119,2.06354868075184,4.75565863089678,5.92816642021831,3.80462638975466,3.37514039479053,2.89778783299788,1.93855268484644,0.122500003801312,-2.25401633427136,-2.09396170526201,1.49711365177264,0.324605862451117,2.44814589291477,2.87763188787889,-2.92820085750805,-8,-7,-6,-5,-4,-3,-2,-1,1,1
"FOLK",FALSE,10,"6",641.5,2.89778783299788,2.81334692763038,0.0844409053675084,2548.29999995232,TRUE,10,3,"High",4.31421959782298,6.13027227886811,2.22360330976119,2.06354868075184,4.75565863089678,5.92816642021831,3.80462638975466,3.37514039479053,6.25277228266942,-1.4164317648251,3.05070086130936,0.674184523236692,0.83423915224604,-1.8578707978989,-3.03037858722042,-0.906838556756773,-0.477352561792645,2.92820085750805,-9,-8,-7,-6,-5,-4,-3,-2,-1,1
"CHOW",FALSE,1,"6",708.600000023842,0.959796863603999,1.0466404124416,-0.0868435488376045,1279.89999997616,TRUE,11,3,"High",3.38359972970003,2.10803563284263,6.04947431985325,1.49629236506733,2.04510543425551,1.95802170852649,0.313889368559401,4.15043213214231,2.92718574892851,-2.42380286609603,-1.14823876923863,1.19350785093034,-0.536495501463331,-1.08530857065151,-0.998224844922491,0.645907495044598,3.09255003864128,-1.96738888532451,1,2,3,4,5,6,7,8,9,1
"HUNK",FALSE,2,"6",669.200000047684,3.38359972970003,3.41727272360592,-0.0336729939058884,599.899999976158,TRUE,11,3,"High",0.959796863603999,2.10803563284263,6.04947431985325,1.49629236506733,2.04510543425551,1.95802170852649,0.313889368559401,4.15043213214231,2.92718574892851,2.42380286609603,1.2755640968574,-2.66587459015322,1.8873073646327,1.33849429544452,1.42557802117354,3.06971036114063,-0.766832402442279,0.456413980771525,-1,1,2,3,4,5,6,7,8,1
"DUCT",FALSE,3,"6",1195.5,2.10803563284263,2.35238745985652,-0.244351827013884,684.599999904633,TRUE,11,3,"High",0.959796863603999,3.38359972970003,6.04947431985325,1.49629236506733,2.04510543425551,1.95802170852649,0.313889368559401,4.15043213214231,2.92718574892851,1.14823876923863,-1.2755640968574,2.34174662016897,0.611743267775303,0.0629301985871207,0.150013924316144,1.79414626428323,-2.04239649929968,-0.819150116085872,-2,-1,1,2,3,4,5,6,7,1
"BINS",FALSE,4,"6",665.099999904633,6.04947431985325,4.27193818791057,1.77753613194268,3589.60000002384,TRUE,11,3,"High",0.959796863603999,3.38359972970003,2.10803563284263,1.49629236506733,2.04510543425551,1.95802170852649,0.313889368559401,4.15043213214231,2.92718574892851,-1.19350785093034,2.66587459015322,-2.34174662016897,-1.73000335239367,-2.27881642158185,-2.19173269585283,-0.547600355885738,1.89904218771094,3.12228857092474,-3,-2,-1,1,2,3,4,5,6,1
"MART",FALSE,5,"6",883.799999952316,1.49629236506733,4.74351770942891,3.035959962818,764.099999904633,TRUE,11,3,"High",0.959796863603999,3.38359972970003,2.10803563284263,6.04947431985325,2.04510543425551,1.95802170852649,0.313889368559401,4.15043213214231,2.92718574892851,0.536495501463331,-1.8873073646327,-0.611743267775303,1.73000335239367,-0.548813069188182,-0.461729343459159,1.18240299650793,-2.65413976707498,-1.43089338386118,-4,-3,-2,-1,1,2,3,4,5,1
"GURU",FALSE,6,"6",720.900000095367,2.04510543425551,2.24017654562873,-0.195071111373221,908.200000047684,TRUE,11,3,"High",0.959796863603999,3.38359972970003,2.10803563284263,6.04947431985325,1.49629236506733,1.95802170852649,0.313889368559401,4.15043213214231,2.92718574892851,1.08530857065151,-1.33849429544452,-0.0629301985871207,2.27881642158185,0.548813069188182,0.0870837257290229,1.73121606569611,-2.1053266978868,-0.882080314672993,-5,-4,-3,-2,-1,1,2,3,4,1
"WARP",FALSE,7,"4",2248,1.95802170852649,2.10229302857681,-0.144271320050323,1195.10000002384,TRUE,11,3,"Low",0.959796863603999,3.38359972970003,2.10803563284263,6.04947431985325,1.49629236506733,2.04510543425551,0.313889368559401,4.15043213214231,2.92718574892851,0.998224844922491,-1.42557802117354,-0.150013924316144,2.19173269585283,0.461729343459159,-0.0870837257290229,1.64413233996709,-2.19241042361582,-0.969164040402016,-6,-5,-4,-3,-2,-1,1,2,3,1
"DOSE",FALSE,8,"6",755.299999952316,0.313889368559401,0.43228212002338,-0.118392751463979,568.399999976158,TRUE,11,3,"High",0.959796863603999,3.38359972970003,2.10803563284263,6.04947431985325,1.49629236506733,2.04510543425551,1.95802170852649,4.15043213214231,2.92718574892851,-0.645907495044598,-3.06971036114063,-1.79414626428323,0.547600355885738,-1.18240299650793,-1.73121606569611,-1.64413233996709,2.44664254359668,-2.6132963803691,-7,-6,-5,-4,-3,-2,-1,1,2,1
"BRIE",FALSE,9,"6",571.899999976158,4.15043213214231,4.05696075415865,0.0934713779836551,562.799999952316,TRUE,11,3,"High",0.959796863603999,3.38359972970003,2.10803563284263,6.04947431985325,1.49629236506733,2.04510543425551,1.95802170852649,0.313889368559401,2.92718574892851,-3.09255003864128,0.766832402442279,2.04239649929968,-1.89904218771094,2.65413976707498,2.1053266978868,2.19241042361582,-2.44664254359668,1.2232463832138,-8,-7,-6,-5,-4,-3,-2,-1,1,1
"PLEA",FALSE,10,"6",602.899999976158,2.92718574892851,2.89148700392728,0.0356987450012234,664.600000023842,TRUE,11,3,"High",0.959796863603999,3.38359972970003,2.10803563284263,6.04947431985325,1.49629236506733,2.04510543425551,1.95802170852649,0.313889368559401,4.15043213214231,1.96738888532451,-0.456413980771525,0.819150116085872,-3.12228857092474,1.43089338386118,0.882080314672993,0.969164040402016,2.6132963803691,-1.2232463832138,-9,-8,-7,-6,-5,-4,-3,-2,-1,1
"TRIO",FALSE,1,"6",1535.79999995232,2.24852935403692,2.18537406315263,0.0631552908842954,909.200000047684,TRUE,12,3,"High",6.131598967724,4.52587032557108,2.40244695181165,5.54490403813825,5.10129304139086,5.55447237686035,4.81855716376836,5.2928965538907,5.18278010942209,2.40011569349251,-2.27734097153416,-0.153917597774726,2.98681062307826,-2.85276368735394,2.97724228435615,-2.57002780973144,-3.04436719985378,-2.93425075538517,1,2,3,4,5,6,7,8,9,1
"SEMI",FALSE,2,"6",663.200000047684,6.131598967724,6.13584449822639,-0.00424553050239584,929.600000023842,TRUE,12,3,"High",2.24852935403692,4.52587032557108,2.40244695181165,5.54490403813825,5.10129304139086,5.55447237686035,4.81855716376836,5.2928965538907,5.18278010942209,-2.40011569349251,1.60572864215292,-2.55403329126723,0.586694929585748,1.03030592633314,0.577126590863645,1.31304180395564,0.838702413833299,0.948818858301908,-1,1,2,3,4,5,6,7,8,1
"HURL",FALSE,3,"6",525.200000047684,4.52587032557108,4.32910486276574,0.196765462805345,779.400000095367,TRUE,12,3,"High",2.24852935403692,6.131598967724,2.40244695181165,5.54490403813825,5.10129304139086,5.55447237686035,4.81855716376836,5.2928965538907,5.18278010942209,2.27734097153416,-1.60572864215292,2.12342337375943,-1.01903371256717,-0.575422715819782,-1.02860205128927,-0.29268683819728,-0.76702622831962,-0.656909783851011,-2,-1,1,2,3,4,5,6,7,1
"PEAS",FALSE,4,"6",754.899999976158,2.40244695181165,2.36821168059394,0.0342352712177107,1270.89999997616,TRUE,12,3,"High",2.24852935403692,6.131598967724,4.52587032557108,5.54490403813825,5.10129304139086,5.55447237686035,4.81855716376836,5.2928965538907,5.18278010942209,0.153917597774726,2.55403329126723,-2.12342337375943,3.14072822085298,-2.69884608957922,3.13115988213088,-2.41611021195671,-2.89044960207905,-2.78033315761044,-3,-2,-1,1,2,3,4,5,6,1
"CRIT",FALSE,5,"6",554.399999976158,5.54490403813825,5.6698966808146,-0.124992642676345,794.100000023842,TRUE,12,3,"High",2.24852935403692,6.131598967724,4.52587032557108,2.40244695181165,5.10129304139086,5.55447237686035,4.81855716376836,5.2928965538907,5.18278010942209,-2.98681062307826,-0.586694929585748,1.01903371256717,-3.14072822085298,0.443610996747389,-0.00956833872210261,0.726346874369891,0.252007484247551,0.36212392871616,-4,-3,-2,-1,1,2,3,4,5,1
"BEAN",FALSE,6,"6",517.800000071526,5.10129304139086,5.27187422989777,-0.170581188506904,531.5,TRUE,12,3,"High",2.24852935403692,6.131598967724,4.52587032557108,2.40244695181165,5.54490403813825,5.55447237686035,4.81855716376836,5.2928965538907,5.18278010942209,2.85276368735394,-1.03030592633314,0.575422715819782,2.69884608957922,-0.443610996747389,-0.453179335469492,0.282735877622501,-0.191603512499838,-0.0814870680312287,-5,-4,-3,-2,-1,1,2,3,4,1
"SWAY",FALSE,7,"6",683.5,5.55447237686035,5.63772055120087,-0.0832481743405156,646.5,TRUE,12,3,"High",2.24852935403692,6.131598967724,4.52587032557108,2.40244695181165,5.54490403813825,5.10129304139086,4.81855716376836,5.2928965538907,5.18278010942209,-2.97724228435615,-0.577126590863645,1.02860205128927,-3.13115988213088,0.00956833872210261,0.453179335469492,0.735915213091993,0.261575822969654,0.371692267438263,-6,-5,-4,-3,-2,-1,1,2,3,1
"CHEM",FALSE,8,"6",1170.60000002384,4.81855716376836,4.80151771478,0.017039448988359,921.100000023842,TRUE,12,3,"High",2.24852935403692,6.131598967724,4.52587032557108,2.40244695181165,5.54490403813825,5.10129304139086,5.55447237686035,5.2928965538907,5.18278010942209,2.57002780973144,-1.31304180395564,0.29268683819728,2.41611021195671,-0.726346874369891,-0.282735877622501,-0.735915213091993,-0.474339390122339,-0.36422294565373,-7,-6,-5,-4,-3,-2,-1,1,2,1
"RUNT",FALSE,9,"6",644.799999952316,5.2928965538907,5.58684788345005,-0.293951329559349,2959.60000002384,TRUE,12,3,"High",2.24852935403692,6.131598967724,4.52587032557108,2.40244695181165,5.54490403813825,5.10129304139086,5.55447237686035,4.81855716376836,5.18278010942209,3.04436719985378,-0.838702413833299,0.76702622831962,2.89044960207905,-0.252007484247551,0.191603512499838,-0.261575822969654,0.474339390122339,0.110116444468609,-8,-7,-6,-5,-4,-3,-2,-1,1,1
"SUNS",FALSE,10,"6",712.899999976158,5.18278010942209,5.22035429641171,-0.0375741869896151,634.900000095367,TRUE,12,3,"High",2.24852935403692,6.131598967724,4.52587032557108,2.40244695181165,5.54490403813825,5.10129304139086,5.55447237686035,4.81855716376836,5.2928965538907,2.93425075538517,-0.948818858301908,0.656909783851011,2.78033315761044,-0.36212392871616,0.0814870680312287,-0.371692267438263,0.36422294565373,-0.110116444468609,-9,-8,-7,-6,-5,-4,-3,-2,-1,1
"PROP",FALSE,1,"6",2209.5,0.0347429355221209,3.84711039119702,2.47081785150469,3141,TRUE,0,1,"High",0.0365429880458125,4.9326543789367,5.30488237023623,4.42581967978791,NA,NA,NA,NA,NA,-0.00180005252369159,1.38527386376501,1.01304587246548,1.8921085629138,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,NA,2
"PUPS",FALSE,2,"6",996.200000017881,0.0365429880458125,6.13074084350184,0.188987451723562,2908.59999999404,TRUE,0,1,"High",0.0347429355221209,4.9326543789367,5.30488237023623,4.42581967978791,NA,NA,NA,NA,NA,0.00180005252369159,1.3870739162887,1.01484592498917,1.89390861543749,NA,NA,NA,NA,NA,-1,1,2,3,NA,NA,NA,NA,NA,2
"SLOP",FALSE,3,"6",907.700000017881,4.9326543789367,4.85631441800157,0.0763399609351278,1199.09999999404,TRUE,0,1,"High",0.0347429355221209,0.0365429880458125,5.30488237023623,4.42581967978791,NA,NA,NA,NA,NA,-1.38527386376501,-1.3870739162887,-0.372227991299527,0.506834699148794,NA,NA,NA,NA,NA,-2,-1,1,2,NA,NA,NA,NA,NA,2
"POLL",FALSE,4,"6",1302,5.30488237023623,5.16840004565097,0.136482324585253,2149.29999998212,TRUE,0,1,"High",0.0347429355221209,0.0365429880458125,4.9326543789367,4.42581967978791,NA,NA,NA,NA,NA,-1.01304587246548,-1.01484592498917,0.372227991299527,0.87906269044832,NA,NA,NA,NA,NA,-3,-2,-1,1,NA,NA,NA,NA,NA,2
"DUNG",FALSE,5,"6",838.700000017881,4.42581967978791,1.33580862403651,3.09001105575139,5048.59999999404,TRUE,0,1,"High",0.0347429355221209,0.0365429880458125,4.9326543789367,5.30488237023623,NA,NA,NA,NA,NA,-1.8921085629138,-1.89390861543749,-0.506834699148794,-0.87906269044832,NA,NA,NA,NA,NA,-4,-3,-2,-1,NA,NA,NA,NA,NA,2
"CRAM",FALSE,1,"4",1666.5,1.24670177945985,3.78975162280938,-2.54304984334952,589.59999999404,TRUE,1,1,"Low",3.82196866382269,3.32377173244971,0.123893741710675,4.55600850245103,4.82440138828451,0.110539101499809,5.73819456291935,5.93588405104886,4.10178204523069,-2.57526688436284,-2.07706995298986,1.12280803774918,2.97387858418841,2.70548569835493,1.13616267796005,1.79169252372009,1.59400303559058,-2.85508026577083,1,2,3,4,5,6,7,8,9,2
"PUTT",FALSE,2,"4",1663.90000000596,3.82196866382269,0.0233140785281725,-2.48453072188507,1542.59999999404,TRUE,1,1,"Low",1.24670177945985,3.32377173244971,0.123893741710675,4.55600850245103,4.82440138828451,0.110539101499809,5.73819456291935,5.93588405104886,4.10178204523069,2.57526688436284,0.49819693137298,-2.58511038506757,-0.734039838628342,-1.00243272446182,-2.57175574485671,-1.91622589909666,-2.11391538722617,-0.279813381407997,-1,1,2,3,4,5,6,7,8,2
"FEAT",FALSE,3,"6",769,3.32377173244971,4.96628818694871,-1.642516454499,1490,TRUE,1,1,"High",1.24670177945985,3.82196866382269,0.123893741710675,4.55600850245103,4.82440138828451,0.110539101499809,5.73819456291935,5.93588405104886,4.10178204523069,2.07706995298986,-0.49819693137298,-3.08330731644055,-1.23223677000132,-1.5006296558348,-3.06995267622969,-2.41442283046964,-2.61211231859915,-0.778010312780976,-2,-1,1,2,3,4,5,6,7,2
"OPAL",FALSE,4,"6",764.90000000596,0.123893741710675,1.21234148359038,-1.0884477418797,1259.30000001192,TRUE,1,1,"High",1.24670177945985,3.82196866382269,3.32377173244971,4.55600850245103,4.82440138828451,0.110539101499809,5.73819456291935,5.93588405104886,4.10178204523069,-1.12280803774918,2.58511038506757,3.08330731644055,1.85107054643923,1.58267766060575,0.013354640210866,0.668884485970914,0.471194997841402,2.30529700365958,-3,-2,-1,1,2,3,4,5,6,2
"DORK",FALSE,5,"6",702.40000000596,4.55600850245103,5.10407084082004,-0.548062338369012,878.90000000596,TRUE,1,1,"High",1.24670177945985,3.82196866382269,3.32377173244971,0.123893741710675,4.82440138828451,0.110539101499809,5.73819456291935,5.93588405104886,4.10178204523069,-2.97387858418841,0.734039838628342,1.23223677000132,-1.85107054643923,-0.268392885833483,-1.83771590622836,-1.18218606046832,-1.37987554859783,0.454226457220345,-4,-3,-2,-1,1,2,3,4,5,2
"GULF",FALSE,6,"6",1274.79999998212,4.82440138828451,4.99894677923152,-0.174545390947006,1346.80000001192,TRUE,1,1,"High",1.24670177945985,3.82196866382269,3.32377173244971,0.123893741710675,4.55600850245103,0.110539101499809,5.73819456291935,5.93588405104886,4.10178204523069,-2.70548569835493,1.00243272446182,1.5006296558348,-1.58267766060575,0.268392885833483,-1.56932302039488,-0.913793174634834,-1.11148266276435,0.722619343053828,-5,-4,-3,-2,-1,1,2,3,4,2
"KELP",FALSE,7,"6",894.800000011921,0.110539101499809,5.05993474796504,1.33378966071435,2772.30000001192,TRUE,1,1,"High",1.24670177945985,3.82196866382269,3.32377173244971,0.123893741710675,4.55600850245103,4.82440138828451,5.73819456291935,5.93588405104886,4.10178204523069,-1.13616267796005,2.57175574485671,3.06995267622969,-0.013354640210866,1.83771590622836,1.56932302039488,0.655529845760048,0.457840357630536,2.29194236344871,-6,-5,-4,-3,-2,-1,1,2,3,2
"LAPS",FALSE,8,"5",2173.19999998808,5.73819456291935,3.74245635166835,1.995738211251,1599.5,TRUE,1,1,"Low",1.24670177945985,3.82196866382269,3.32377173244971,0.123893741710675,4.55600850245103,4.82440138828451,0.110539101499809,5.93588405104886,4.10178204523069,-1.79169252372009,1.91622589909666,2.41442283046964,-0.668884485970914,1.18218606046832,0.913793174634834,-0.655529845760048,-0.197689488129511,1.63641251768866,-7,-6,-5,-4,-3,-2,-1,1,2,2
"BROW",FALSE,9,"6",849.40000000596,5.93588405104886,3.90748422500094,2.02839982604792,2680.90000000596,TRUE,1,1,"High",1.24670177945985,3.82196866382269,3.32377173244971,0.123893741710675,4.55600850245103,4.82440138828451,0.110539101499809,5.73819456291935,4.10178204523069,-1.59400303559058,2.11391538722617,2.61211231859915,-0.471194997841402,1.37987554859783,1.11148266276435,-0.457840357630536,0.197689488129511,1.83410200581817,-8,-7,-6,-5,-4,-3,-2,-1,1,2
"SASH",FALSE,10,"6",915.5,4.10178204523069,4.38047505328317,-0.278693008052479,1240.09999999404,TRUE,1,1,"High",1.24670177945985,3.82196866382269,3.32377173244971,0.123893741710675,4.55600850245103,4.82440138828451,0.110539101499809,5.73819456291935,5.93588405104886,2.85508026577083,0.279813381407997,0.778010312780976,-2.30529700365958,-0.454226457220345,-0.722619343053828,-2.29194236344871,-1.63641251768866,-1.83410200581817,-9,-8,-7,-6,-5,-4,-3,-2,-1,2
