"word","is_sequential","recog_rating","recog_RT","target_angle","response_angle","response_error","source_RT","valid_RT","block","session","participant"
"EGOS",FALSE,"6",671.60000000149,0.351302181377437,0.886440580324502,-0.535138398947065,809.915000005392,TRUE,6,3,7
"YOGA",FALSE,"6",608.910000009928,0.306694021133673,0.910927919151579,-0.604233898017906,1382.96499999706,TRUE,6,3,7
"GLOW",FALSE,"1",899.000000004889,2.59061523244579,4.87163475875517,-2.28101952630938,2685.1699999969,TRUE,6,3,7
"TOON",FALSE,"6",1074.7849999899,3.60845608467183,2.60562654470576,1.00282953996607,595.755000001984,TRUE,6,3,7
"SWAM",FALSE,"4",1286.30500000156,1.88660396550821,3.82140361857257,-1.93479965306436,1427.84499999834,TRUE,6,3,7
"MINI",FALSE,"6",606.725000005215,5.43492318288445,5.50835731927643,-0.0734341363919819,749.185000007739,TRUE,7,3,7
"FEES",FALSE,"6",658.484999992652,3.94222590684777,3.99468356478745,-0.0524576579396783,1181.10499999579,TRUE,7,3,7
"PIER",FALSE,"6",690.94000000041,1.64419839085714,2.20425968117318,-0.560061290316043,579.054999994813,TRUE,7,3,7
"MOAN",FALSE,"6",1049.72999999905,1.06078875071976,3.65593093351572,-2.59514218279596,965.639999995008,TRUE,7,3,7
"WUSS",FALSE,"1",1005.77000000351,3.89857844065633,5.71160508817743,-1.8130266475211,2977.42000001017,TRUE,7,3,7
"BUFF",FALSE,"6",713.904999997001,0.0497126010275776,3.85116090620933,2.48173700199784,695.200000001816,TRUE,7,3,7
"DUNE",FALSE,"6",643.570000000298,0.444202455002288,0.76214679252578,-0.317944337523492,1914.96999999788,TRUE,7,3,7
"COZY",FALSE,"6",728.580000009853,0.920560902844597,0.752744059288179,0.167816843556418,778.099999995902,TRUE,7,3,7
"DOJO",FALSE,"1",1086.90500000375,1.08005363288594,0.759226379078154,0.320827253807787,598.75499999919,TRUE,7,3,7
"JETS",FALSE,"6",748.049999994691,0.0634025742948587,5.58996195056564,0.756625930908801,3381.3200000003,TRUE,7,3,7
"SOUR",FALSE,"6",866.654999990482,5.86556709076803,5.49251823002497,0.373048860743052,1048.50000000442,TRUE,8,3,7
"HOGS",FALSE,"6",790.09500000393,2.89980986957986,4.04087132337152,-1.14106145379166,3628.56000001193,TRUE,8,3,7
"BUMS",FALSE,"4",3301.9500000081,3.68810481063268,2.40486093673367,1.28324387389901,1112.02000000048,TRUE,8,3,7
"VISA",FALSE,"6",587.230000004638,3.94132488907297,3.73413859984994,0.207186289223031,731.914999996545,TRUE,8,3,7
"KIWI",FALSE,"6",590.249999993946,4.72014349513047,4.26604956791178,0.454093927218685,928.564999994822,TRUE,8,3,7
"PUCK",FALSE,"6",581.229999996023,5.83575093781376,5.49884062718227,0.33691031063149,679.369999998016,TRUE,8,3,7
"PIKE",FALSE,"6",637.919999993639,3.2803861994043,5.41109371481263,-2.13070751540833,748.410000000149,TRUE,8,3,7
"WIMP",FALSE,"6",623.780000009108,0.00312968577167694,0.647021403978583,-0.643891718206906,580.579999994254,TRUE,8,3,7
"COLT",FALSE,"4",1583.20999999717,5.86495339968348,4.97069503403196,0.894258365651528,1111.74999999627,TRUE,8,3,7
"CHIC",FALSE,"6",651.855000003707,5.00564981365476,5.16552417057229,-0.159874356917528,678.645000007236,TRUE,8,3,7
"DASH",FALSE,"6",790.630000003148,5.87123490875615,5.17536602082316,0.695868887932984,1181.66499999631,TRUE,9,3,7
"HOPS",FALSE,"6",764.999999999534,2.72789967890781,1.11787249630996,1.61002718259786,728.100000007544,TRUE,9,3,7
"WHIZ",FALSE,"6",1143.12999999686,0.766412620796793,5.30533765653921,1.74426027143717,3027.24499999033,TRUE,9,3,7
"SLEW",FALSE,"1",843.385000000242,4.20621491129646,2.32980172948718,1.87641318180928,727.589999995194,TRUE,9,3,7
"DIVA",FALSE,"6",636.369999992894,4.09870309304477,1.15804340198024,2.94065969106453,665.130000008736,TRUE,9,3,7
"NUDE",FALSE,"6",773.610000004061,1.48316407535555,1.24478679738374,0.23837727797181,845.035000005737,TRUE,9,3,7
"LODE",FALSE,"4",1344.85000000848,4.70501279859628,0.896974993965337,-2.47514750254865,3964.3100000103,TRUE,9,3,7
"HULA",FALSE,"4",1449.1399999971,3.10849746009831,4.16171311843057,-1.05321565833227,578.69500000379,TRUE,9,3,7
"ECHO",FALSE,"6",612.619999999879,3.74127529050831,3.81447937446235,-0.0732040839540331,646.045000001322,TRUE,9,3,7
"HOOF",FALSE,"6",698.134999998612,5.01704832559368,5.18135536437448,-0.164307038780795,444.399999992922,TRUE,9,3,7
"CUBS",FALSE,"6",856.330000009621,2.2695006319219,4.0388102738996,-1.7693096419777,4530.36999999313,TRUE,10,3,7
"MAZE",FALSE,"6",2158.21999999764,1.75624235171459,1.9935160101018,-0.237273658387214,592.910000006668,TRUE,10,3,7
"BRIG",FALSE,"1",1180.3249999939,4.271187276935,1.11787249630996,-3.12987052655455,511.029999994207,TRUE,10,3,7
"HIPS",FALSE,"6",744.730000005802,2.50564194004293,4.03810986318511,-1.53246792314219,1548.01499999315,TRUE,10,3,7
"PERP",FALSE,"6",659.330000009388,5.84969353391519,5.40769526861533,0.44199826529986,2379.52500001132,TRUE,10,3,7
"GURU",FALSE,"6",784.824999995297,5.55599183858504,5.23590158133958,0.320090257245461,3415.00999999698,TRUE,10,3,7
"RINK",FALSE,"4",2029.5799999875,3.65424828188784,0.631867003967632,3.0223812779202,811.984999992885,TRUE,10,3,7
"SIRS",FALSE,"6",1213.51499999594,6.01353239312735,0.701818378150109,-0.971471292202341,614.88500000257,TRUE,10,3,7
"URGE",FALSE,"6",700.045000005048,5.1530412061787,4.06114272682568,1.09189847935302,2861.99000000488,TRUE,10,3,7
"PECK",FALSE,"6",790.720000004396,3.72607730864992,0.806536926816283,2.91954038183364,814.199999993434,TRUE,10,3,7
"SASS",FALSE,"6",671.855000007898,5.26484794047459,5.12924768602534,0.135600254449251,864.535000000615,TRUE,11,3,7
"JAMS",FALSE,"4",1502.11499999557,1.67483214811287,4.84375974766982,3.11425770762264,607.175000011921,TRUE,11,3,7
"PREY",FALSE,"1",863.579999990296,1.593832869439,5.72258395807515,2.15443421854343,495.534999994561,TRUE,11,3,7
"BARD",FALSE,"3",2863.67999999481,0.08535841347723,0.936635571996406,-0.851277158519177,462.775000007357,TRUE,11,3,7
"MOJO",FALSE,"6",646.909999995725,3.77967162644109,2.20234015356919,1.5773314728719,2497.92000000901,TRUE,11,3,7
"PUFF",FALSE,"6",774.51999999187,2.36163755995506,0.918223465088317,1.44341409486675,598.519999999553,TRUE,11,3,7
"QUID",FALSE,"6",816.785000002943,5.05132922844189,1.02986667351331,-2.261722752251,677.775000003865,TRUE,11,3,7
"CORK",FALSE,"6",748.679999989457,0.878160974270518,3.81863010547251,-2.94046913120199,498.300000006566,TRUE,11,3,7
"BETA",FALSE,"2",2395.50499999314,2.10033857850303,1.32436611340188,0.775972465101142,1278.12499999697,TRUE,11,3,7
"JAVA",FALSE,"6",765.555000005523,4.71470696325549,4.67405931957545,0.0406476436800416,711.974999998463,TRUE,11,3,7
"MUTE",TRUE,"6",1696.99499999842,2.58003749379925,2.51642521809079,0.0636122757084565,3777.86499999638,TRUE,-1,1,8
"WITS",TRUE,"5",1507.24500000069,0.18700899947407,3.8833752714288,2.58681903522486,2878.10999999783,TRUE,-1,1,8
"WICK",TRUE,"2",8135.91000000451,4.25785037354856,3.9086500920759,0.349200281472664,947.225000003527,TRUE,-1,1,8
"ODOR",TRUE,"6",1687.13500000013,4.4340344732145,0.470893810018688,-2.32004464398378,2245.62499999593,TRUE,-1,1,8
"PLOP",TRUE,"4",1883.80499999766,5.85984178725721,0.137858658146418,-0.561202178068795,980.719999999565,TRUE,-1,1,8
"TURF",TRUE,"5",1481.46499999712,0.0663772018344524,0.272488593363436,-0.206111391528984,1029.24999999959,TRUE,0,1,8
"RUNT",TRUE,"3",1428.63999999827,1.15522428073729,4.42458554101027,3.01382404690661,697.549999997136,TRUE,0,1,8
"BEES",TRUE,"3",1306.26000000484,2.92743856552563,0.934854436640106,1.99258412888552,847.529999999097,TRUE,0,1,8
"TOGA",TRUE,"3",2151.12999999837,5.33497208881642,4.28724562865694,1.04772646015948,2810.91500000184,TRUE,0,1,8
"WAGE",TRUE,"5",1250.63000000227,4.49113793913566,2.8475656634247,1.64357227571096,1114.35499999789,TRUE,0,1,8
"TIER",TRUE,"5",1235.02500000177,2.97420702743627,4.37960011493307,-1.4053930874968,679.644999996526,TRUE,0,1,8
"GORE",TRUE,"2",1032.09499999502,0.182150319656063,4.45893963869295,2.0063959881427,813.379999999597,TRUE,0,1,8
"BUNS",TRUE,"4",1222.04999999667,5.52282415358719,1.09877568298566,-1.85913683657806,679.84499999875,TRUE,0,1,8
"LEWD",TRUE,"6",2271.1249999993,4.86833005611883,1.02220427361413,-2.43705952467488,1329.71000000543,TRUE,0,1,8
"SKIS",TRUE,"6",1286.29000000365,2.82058645208981,0.926761472591387,1.89382497949842,1667.19500000181,TRUE,0,1,8
"LOAF",TRUE,"4",1533.98500000185,2.21495285852143,0.740177219873273,1.47477563864816,1595.75500000198,TRUE,1,1,8
"PING",TRUE,"6",1557.71000000089,4.77704830483066,2.37877538318749,2.39827292164317,846.994999999879,TRUE,1,1,8
"PALS",TRUE,"1",1188.93499999831,1.12595366452331,6.12452999089168,1.28460898081122,745.979999999632,TRUE,1,1,8
"CRAM",TRUE,"2",1078.19000000018,6.27525554491071,3.37227425042381,2.90298129448691,1496.91999999783,TRUE,1,1,8
"HEEL",TRUE,"4",3669.65999999957,0.172882805445995,4.38808380807179,2.06798430455379,1579.62499999849,TRUE,1,1,8
"GLUM",TRUE,"2",784.804999995744,6.15177304388419,2.20407544238715,-2.33548770568255,829.970000006258,TRUE,1,1,8
"BASS",TRUE,"6",941.78999999701,3.38297475835922,3.47826752427303,-0.095292765913813,1780.01000000222,TRUE,1,1,8
"ROSY",TRUE,"2",2170.43499999994,2.42448365160821,2.45213868981722,-0.0276550382090091,1130.26500000712,TRUE,1,1,8
"BANE",TRUE,"3",1519.46499999764,0.120694580138474,6.19691344060002,0.206966446718037,947.335000004387,TRUE,1,1,8
"SNUG",TRUE,"2",709.645000002696,2.24078733311078,0.362138318277929,1.87864901483285,697.380000005011,TRUE,1,1,8
"WIGS",TRUE,"6",1357.9150000005,2.1266419315969,2.35365323828036,-0.227011306683464,1163.2249999966,TRUE,2,1,8
"ORAL",TRUE,"6",1333.15500000026,5.76122729950121,5.47818177509104,0.283045524410173,1246.14500000468,TRUE,2,1,8
"TEEN",TRUE,"6",876.560000004247,3.44507831024625,3.76619448783311,-0.321116177586856,513.655000002356,TRUE,2,1,8
"WHIM",TRUE,"5",1557.25499999966,1.34863225078306,2.25302676093982,-0.90439451015676,531.434999997262,TRUE,2,1,8
"ACNE",TRUE,"6",956.510000003502,1.12487200043166,3.98782938640409,-2.86295738597244,1479.81000000448,TRUE,2,1,8
"TART",TRUE,"2",980.799999997602,4.82329315000716,3.83587330583109,0.987419844176063,481.609999995213,TRUE,2,1,8
"GRAM",TRUE,"6",883.049999996787,1.08489051342415,3.48546103616409,-2.40057052273994,1331.29499999643,TRUE,2,1,8
"NOVA",TRUE,"6",766.819999997038,2.76155684884691,5.45262369509121,-2.6910668462443,1729.63000000175,TRUE,2,1,8
"SOIL",TRUE,"2",1707.8850000035,4.42206731854783,4.14716602122052,0.274901297327305,1262.7599999978,TRUE,2,1,8
"MINT",TRUE,"4",1780.46499999624,3.7384987056752,2.29357857872525,1.44492012694995,1180.11499999557,TRUE,2,1,8
"REEK",TRUE,"2",641.549999992945,0.796973461767025,3.820500859391,-3.02352739762398,514.029999998515,TRUE,3,1,8
"MACH",TRUE,"4",1532.72999999893,1.14101250096369,3.73891561073449,-2.5979031097708,430.795000000158,TRUE,3,1,8
"CUSS",TRUE,"2",1168.93500000157,4.75692746230015,0.791134199477159,-2.3173920443566,630.985000003478,TRUE,3,1,8
"YAWN",TRUE,"5",940.224999998463,1.35406674698542,3.79473120134683,-2.44066445436142,564.220000000205,TRUE,3,1,8
"CORP",TRUE,"3",868.245000005118,6.03432090202799,0.806995783228079,-1.05586018837968,430.784999996889,TRUE,3,1,8
"BALE",TRUE,"6",940.464999999735,2.11234141551914,2.04690312328725,0.0654382922318808,897.649999998976,TRUE,3,1,8
"FARE",TRUE,"2",2440.56000000285,2.13260552350536,0.934854436640106,1.19775108686526,914.594999994733,TRUE,3,1,8
"SAGA",TRUE,"5",950.424999995506,5.05061361916042,0.934854436640106,-2.16742612465927,2296.59499999986,TRUE,3,1,8
"LARK",TRUE,"2",730.924999996321,4.05555177134219,3.78491501111971,0.270636760222472,347.985000000335,TRUE,3,1,8
"PUTT",TRUE,"2",980.189999994822,4.13501355614977,0.842061433347203,-2.99023318437702,747.589999999036,TRUE,3,1,8
"WRIT",TRUE,"6",941.939999996917,5.27172111263296,5.38379888105982,-0.112077768426858,664.065000004368,TRUE,4,1,8
"LOGO",TRUE,"6",1413.26999999722,2.21042597606725,2.2741610635302,-0.0637350874629465,1064.12000000291,TRUE,4,1,8
"VINE",TRUE,"2",3276.78499999456,4.04125602552959,0.756181534840756,-2.99811081649075,845.990000001621,TRUE,4,1,8
"GIST",TRUE,"2",1391.0300000062,6.19130825546371,5.92671271197121,0.264595543492504,2211.71999999927,TRUE,4,1,8
"DUNG",TRUE,"2",663.4300000004,1.1179345325657,1.02604915888543,0.0918853736802619,781.360000000801,TRUE,4,1,8
"FLED",TRUE,"2",617.099999995902,5.54088854923379,3.65985473971673,1.88103380951706,980.414999998175,TRUE,4,1,8
"PENS",TRUE,"4",2073.10000000149,1.7573529179725,3.76719743601964,-2.00984451804714,580.454999995651,TRUE,4,1,8
"TAGS",TRUE,"2",821.309999999357,3.38425686926609,3.74645878268172,-0.362201913415627,714.054999996675,TRUE,4,1,8
"LONE",TRUE,"2",557.20000000298,3.66321979176729,3.7884818099615,-0.125262018194205,1046.8450000044,TRUE,4,1,8
"SWAY",TRUE,"2",632.734999999171,5.22708805783146,2.21393943041516,3.0131486274163,980.265000005718,TRUE,4,1,8
"QUAD",TRUE,"2",630.89000000013,4.33874102877701,0.653605376550163,-2.59804965495274,812.870000001509,TRUE,5,1,8
"SWAP",TRUE,"2",950.140000000829,4.06229852611687,2.16178997890481,1.90050854721207,713.850000000093,TRUE,5,1,8
"ACED",TRUE,"2",580.354999998352,1.08214946118061,3.68201220060912,-2.59986273942851,563.094999997644,TRUE,5,1,8
"HARK",TRUE,"2",636.870000001974,0.0929830098230898,5.38031023124853,0.995858085754143,780.370000000345,TRUE,5,1,8
"ROBS",TRUE,"2",1120.51000000071,3.70468922991652,3.74645878268172,-0.0417695527651967,781.054999999236,TRUE,5,1,8
"SHAM",TRUE,"6",1121.16000000248,0.111723363001425,0.69231748934627,-0.580594126344844,381.22999999905,TRUE,5,1,8
"AURA",TRUE,"2",1203.82000000263,5.96556168752412,3.93390463555526,2.03165705196885,546.134999996983,TRUE,5,1,8
"CHAI",TRUE,"4",1308.96000000229,2.15196728817746,5.48450515432757,2.95064744102947,1330.71500000381,TRUE,5,1,8
"GALS",TRUE,"4",6213.21000000183,4.14713657056027,5.56368141210798,-1.41654484154771,1679.70500000217,TRUE,5,1,8
"KILO",TRUE,"6",1065.86999999848,3.55846499264439,3.73404851383492,-0.175583521190522,897.225000000792,TRUE,5,1,8
"BRED",TRUE,"2",394.779999995138,4.37854782813658,4.95822618349277,-0.579678355356184,548.065000002738,TRUE,6,1,8
"BROW",TRUE,"6",761.82500000135,2.44498055968603,4.46116579518686,-2.01618523550083,729.460000002291,TRUE,6,1,8
"FOXY",TRUE,"6",1044.98500000034,5.15699399860783,2.01483078200562,-3.14102209057738,1330.04000000074,TRUE,6,1,8
"BARF",TRUE,"4",946.700000000419,2.28480515462343,4.91924133993895,-2.63443618531551,731.020000006538,TRUE,6,1,8
"RITE",TRUE,"2",566.034999996191,1.81961562818074,5.19561839332385,2.90718254203647,681.025000005262,TRUE,6,1,8
"LUMP",TRUE,"5",1175.03500000015,4.94277137443704,4.50991021498934,0.4328611594477,1595.29499999899,TRUE,6,1,8
"SLID",TRUE,"2",718.110000001732,3.56994261057796,4.48713035624399,-0.917187745666032,796.68500000122,TRUE,6,1,8
"STUD",TRUE,"2",589.269999996759,2.00617425773791,5.0933945051723,-3.08722024743439,879.874999998603,TRUE,6,1,8
"BLOC",TRUE,"2",725.040000004927,4.77930139853185,5.29989564497478,-0.520594246442927,814.27000000258,TRUE,6,1,8
"JEST",TRUE,"6",567.60999999824,1.77340230530709,1.78771448378644,-0.0143121784793467,697.414999994915,TRUE,6,1,8
"TRAM",TRUE,"6",912.705000002636,0.660738677471563,0.498567858082884,0.162170819388679,613.219999999274,TRUE,7,1,8
"LENT",TRUE,"3",502.285000002244,4.77096155420493,0.51111590216004,-2.02333965513469,413.885000001639,TRUE,7,1,8
"AXLE",TRUE,"6",1130.27000000142,5.14105649533484,3.56607602224202,1.57498047309282,746.984999998007,TRUE,7,1,8
"BOLT",TRUE,"3",936.475000002189,0.427418886591198,1.90988948810263,-1.48247060151143,947.279999993043,TRUE,7,1,8
"POLO",TRUE,"3",462.829999996815,1.67749676221645,0.660728363270049,1.01676839894641,697.869999996386,TRUE,7,1,8
"PIPS",TRUE,"3",1348.35499999463,0.280810139681928,2.30620454450445,-2.02539440482252,1180.81499999971,TRUE,7,1,8
"DYED",TRUE,"3",402.880000001285,2.23345062458918,2.05694820021303,0.176502424376149,730.700000000186,TRUE,7,1,8
"ALAS",TRUE,"3",1013.22999999695,5.79855054847604,5.62491729690747,0.173633251568567,730.965000002645,TRUE,7,1,8
"VERB",TRUE,"3",1102.79499999876,3.39795113152789,3.70566107862914,-0.307709947101243,2462.50000000163,TRUE,7,1,8
"CURL",TRUE,"5",1378.86000000453,3.00934232156825,1.93829261532765,1.0710497062406,1097.01499999943,TRUE,7,1,8
"POTS",TRUE,"6",872.775000003399,3.86386947578256,4.13481303972975,-0.270943563947188,946.944999995874,TRUE,8,1,8
"SUNK",TRUE,"2",851.165000000037,2.21971944045275,2.193614419712,0.0261050207407574,946.639999994775,TRUE,8,1,8
"TARP",TRUE,"2",608.290000003763,4.37314063366062,5.25388454735234,-0.880743913691713,880.134999999544,TRUE,8,1,8
"BUDS",TRUE,"5",918.279999997932,1.16207716574494,4.03127696731233,-2.86919980156739,830.119999998715,TRUE,8,1,8
"BULB",TRUE,"2",400.46499999892,5.04801192949658,2.10478409050852,2.94322783898807,1480.35000000522,TRUE,8,1,8
"GALL",TRUE,"2",1018.0250000048,2.91294680969948,0.772099351605244,2.14084745809423,814.009999994421,TRUE,8,1,8
"TILT",TRUE,"4",1116.82500000484,1.34124340726292,3.42320645620457,-2.08196304894165,1496.63499999582,TRUE,8,1,8
"PACT",TRUE,"2",523.135000003036,5.02100190840747,5.0933945051723,-0.0723925967648285,830.215000001714,TRUE,8,1,8
"MOOR",TRUE,"6",1062.44000000157,0.44050035059304,5.37830861573428,1.34537704203835,1413.37499999651,TRUE,8,1,8
"RUSE",TRUE,"2",544.74499999918,0.261921109790184,4.34713848716507,2.1979679298047,746.8349999981,TRUE,8,1,8
"WEEP",TRUE,"4",761.7200000023,2.33432872255649,5.29990351125726,-2.96557478870078,681.655000000261,TRUE,9,1,8
"BOAR",TRUE,"6",1851.14499999327,0.503991526126886,0.750059306300048,-0.246067780173161,613.814999996917,TRUE,9,1,8
"DUDS",TRUE,"2",1286.82999999728,2.00717274221328,3.8460867590344,-1.83891401682112,1063.71500000381,TRUE,9,1,8
"JADE",TRUE,"4",664.239999998361,3.42769340913471,3.22266462027323,0.20502878886148,714.639999998268,TRUE,9,1,8
"SUNS",TRUE,"2",4575.03999999631,0.120464581806267,0.270086993903798,-0.14962241209753,646.504999996861,TRUE,9,1,8
"EDGY",TRUE,"2",1427.60000000265,5.65325505586825,6.01999129978231,-0.36673624391406,630.190000003669,TRUE,9,1,8
"OWED",TRUE,"5",1009.88499999931,4.25821255632354,3.78224328812624,0.475969268197307,1362.98000000534,TRUE,9,1,8
"JUGS",TRUE,"2",730.129999996163,2.75749916832252,2.62876509274342,0.128734075579096,1180.33999999892,TRUE,9,1,8
"FRET",TRUE,"2",512.759999997914,3.73528012233636,2.19156597349207,1.54371414884429,1078.34499999462,TRUE,9,1,8
"CANS",TRUE,"6",1076.00000000093,4.88094574233935,0.219248995190538,-1.62148856003077,680.415000002366,TRUE,9,1,8
"WARE",TRUE,"5",1150.37999999896,1.76333046380763,1.93829261532765,-0.174962151520028,947.594999997877,TRUE,10,1,8
"DENT",TRUE,"6",951.090000002179,3.45121563002478,2.60345040846765,0.847765221557129,1447.03999999911,TRUE,10,1,8
"CHUM",TRUE,"2",2429.14499999443,2.38805804565969,3.67138722083229,-1.2833291751726,963.404999994906,TRUE,10,1,8
"HATH",TRUE,"6",849.529999999562,2.00578454436323,1.79746043445063,0.208324109912597,847.044999995036,TRUE,10,1,8
"BURP",TRUE,"2",932.309999996563,1.4573611778743,1.33848879433727,0.118872383537028,1128.95999999461,TRUE,10,1,8
"WHEW",TRUE,"2",709.950000004144,5.47953869662532,5.43808231136811,0.0414563852572165,730.875000001164,TRUE,10,1,8
"ROAR",TRUE,"6",811.824999996927,1.16215282918434,1.19483535333257,-0.0326825241482356,581.870000001974,TRUE,10,1,8
"GUMS",TRUE,"6",2325.6699999983,0.127731582432087,0.151091854461809,-0.023360272029722,1579.40500000399,TRUE,10,1,8
"TENS",TRUE,"6",1105.46500000055,3.87669356229952,3.94647299025561,-0.0697794279560911,546.945000001928,TRUE,10,1,8
"CRIT",TRUE,"2",702.310000000522,1.61289604705122,5.13569076683528,2.76039058739553,846.679999995045,TRUE,10,1,8
"FAUX",TRUE,"4",642.225000003353,1.08450040300259,4.17319462233905,-3.08869421933646,663.899999999907,TRUE,11,1,8
"HAUL",TRUE,"2",949.09499999648,1.81602438442241,1.89992893402987,-0.0839045496074564,930.124999999069,TRUE,11,1,8
"OVAL",TRUE,"4",749.139999999665,2.55717971965698,3.97457395660333,-1.41739423694635,564.344999998808,TRUE,11,1,8
"CULT",TRUE,"4",1180.83000000473,5.61635739463058,3.9495434209985,1.66681397363208,431.414999999106,TRUE,11,1,8
"POSE",TRUE,"5",4725.78000000073,4.65456523931698,3.99664542622924,0.657919813087739,947.520000001416,TRUE,11,1,8
"RUMP",TRUE,"4",2672.26500000106,2.02100174433938,2.25866504110425,-0.237663296764867,963.954999999609,TRUE,11,1,8
"RAVE",TRUE,"3",1881.57999999402,2.88503257173243,1.89567455413412,0.989358017598307,879.245000003837,TRUE,11,1,8
"YUCK",TRUE,"6",906.699999999721,0.937708679359692,1.11274192340982,-0.175033244050131,664.474999997765,TRUE,11,1,8
"FLUX",TRUE,"6",1293.14000000153,4.67621903666141,4.6008467227147,0.0753723139467093,647.069999999367,TRUE,11,1,8
"DUEL",TRUE,"6",873.500000001863,5.586896957177,5.50980423652443,0.0770927206525673,530.299999998417,TRUE,11,1,8
"TIKI",TRUE,"1",1359.88999999245,6.09831657988591,3.97785831118614,2.12045826869978,910.119999985909,TRUE,-1,2,8
"WEPT",TRUE,"6",1203.11499998206,3.51791083232594,4.01253191225064,-0.494621079924703,660.574999987148,TRUE,-1,2,8
"HOCK",TRUE,"5",1762.43999999133,3.61667271478572,5.45619698000245,-1.83952426521673,677.235000010114,TRUE,-1,2,8
"FLEA",TRUE,"6",1165.33499999787,4.33337114514598,5.54740066095296,-1.21402951580698,476.974999997765,TRUE,-1,2,8
"TOPS",TRUE,"5",2003.1500000041,5.38629637989264,0.0925915757777448,-0.989480503064692,528.565000015078,TRUE,-1,2,8
"UNDO",TRUE,"6",1252.9649999924,4.56554266505089,3.54264863722391,1.02289402782698,1044.23999998835,TRUE,0,2,8
"BRAT",TRUE,"6",701.505000004545,2.85218084681538,4.30901999747386,-1.45683915065848,544.155000010505,TRUE,0,2,8
"FEUD",TRUE,"6",811.565000010887,2.41186621355234,5.35006899040495,-2.93820277685261,671.580000023823,TRUE,0,2,8
"TWIT",TRUE,"2",843.645000015385,1.86142978405209,5.56285801308202,2.58175707814966,547.449999983655,TRUE,0,2,8
"SOAK",TRUE,"5",1367.15499998536,2.5668414016126,5.36862371533077,-2.80178231371817,793.504999979632,TRUE,0,2,8
"FEAT",TRUE,"3",1538.56999997515,2.37286717184064,1.47193124015357,0.900935931687072,1127.05999999889,TRUE,0,2,8
"TABS",TRUE,"5",1411.41500000958,4.05900000450373,2.40777397993361,1.65122602457011,1142.19000001322,TRUE,0,2,8
"DIGS",TRUE,"5",1158.41000000364,3.76510218597393,2.45498246040635,1.31011972556758,880.174999998417,TRUE,0,2,8
"MEDS",TRUE,"6",823.400000022957,0.268034091829854,0.688446183039077,-0.420412091209224,549.064999999246,TRUE,0,2,8
"SUED",TRUE,"6",1226.62999999011,5.93387539930678,0.797430476744561,-1.14674038461737,1112.9700000165,TRUE,0,2,8
"CLOG",TRUE,"4",1309.57000001217,1.72677606235065,2.83979030937407,-1.11301424702342,3078.76500001294,TRUE,1,2,8
"ALTO",TRUE,"4",1013.13499998651,3.77623314813289,2.71281467588255,1.06341847225035,880.554999981541,TRUE,1,2,8
"VOWS",TRUE,"3",646.03000000352,1.03880157318228,3.89295608510375,-2.85415451192147,1160.504999978,TRUE,1,2,8
"PAWN",TRUE,"4",1189.56499997876,1.60263088351552,2.75945314139113,-1.15682225787561,610.959999990882,TRUE,1,2,8
"TROT",TRUE,"5",1294.03499999898,3.02621907016791,2.39153334728975,0.634685722878167,926.785000017844,TRUE,1,2,8
"SNOT",TRUE,"2",1258.32500000251,5.99631502516512,4.03193384891043,1.96438117625469,541.31500000949,TRUE,1,2,8
"DING",TRUE,"4",1045.27999999118,4.51736910057607,5.61874757122054,-1.10137847064447,688.034999999218,TRUE,1,2,8
"BASH",TRUE,"3",1585.4999999865,2.80882910967016,4.19586813280653,-1.38703902313637,730.389999982435,TRUE,1,2,8
"NAPS",TRUE,"6",988.719999993918,5.28635479206973,5.35535710237903,-0.0690023103093038,626.22000000556,TRUE,1,2,8
"BEAD",TRUE,"3",1386.59499998903,1.27030730885062,1.05608115272268,0.214226156127936,864.289999997709,TRUE,1,2,8
"COAX",TRUE,"6",1130.31999999657,5.54587910493157,5.63629615080788,-0.0904170458763094,611.340000003111,TRUE,2,2,8
"SPAM",TRUE,"4",2023.52999997674,5.26498909471656,4.41738791258483,0.84760118213173,410.98499999498,TRUE,2,2,8
"MICE",TRUE,"6",1480.70999997435,4.66928512112132,4.64146021166256,0.0278249094587588,1946.26999998582,TRUE,2,2,8
"DART",TRUE,"6",1277.74499999941,2.05405287873597,2.15309465715017,-0.0990417784141955,644.425000005867,TRUE,2,2,8
"PEER",TRUE,"6",1022.97499999986,5.2326550590981,5.42188043528239,-0.18922537618429,860.504999989644,TRUE,2,2,8
"NOOK",TRUE,"3",1336.08000000822,0.525756618519673,3.87600228234151,2.93293964335775,410.020000010263,TRUE,2,2,8
"AIDS",TRUE,"5",1296.38000001432,0.999800373440741,3.98048894688904,-2.9806885734483,877.479999995558,TRUE,2,2,8
"PANS",TRUE,"5",1321.59999999567,0.220094190894009,4.13223322917863,2.37104626889497,526.909999985946,TRUE,2,2,8
"FIDE",TRUE,"3",1363.26500002178,4.14041977712389,3.95562561523826,0.184794161885625,660.349999991013,TRUE,2,2,8
"TIDY",TRUE,"4",1351.61499999231,2.3315054851521,4.66336495857968,-2.33185947342758,809.574999992037,TRUE,2,2,8
"MITE",TRUE,"6",1190.95999997808,0.0951479744068431,1.2473470024168,-1.15219902800995,1295.96499999752,TRUE,3,2,8
"COMB",TRUE,"2",1421.29999998724,4.17290708601869,5.83455035016214,-1.66164326414345,394.450000021607,TRUE,3,2,8
