"word","is_sequential","present_trial","recog_rating","recog_RT","target_angle","response_angle","response_error","source_RT","valid_RT","block","session","recog_band","angle_1","angle_2","angle_3","angle_4","angle_5","angle_6","angle_7","angle_8","angle_9","angle_10","offset1","offset2","offset3","offset4","offset5","offset6","offset7","offset8","offset9","offset10","participant"
"QUAD",FALSE,9,"6",1007.30000007153,0.0546033544207021,5.68219385051869,0.655594811081601,1018.89999997616,TRUE,1,1,"High",0.696550409500777,4.39423422351095,2.71663934653358,4.48653159604106,0.703828263789565,3.9677972878518,0.747916480326435,4.74473177748532,3.4830466827066,0.0546033544207021,-0.641947055080075,1.94355443808934,-2.66203599211288,1.85125706555923,-0.649224909368863,2.36999137374849,-0.693313125905733,1.59305688411497,2.85474197889369,0,1
"CONS",FALSE,0,"6",1817.5,5.61252143145187,3.28763081145033,2.32489062000154,798.700000047684,TRUE,2,1,"High",5.61252143145187,0.97866607694291,2.06229979387089,4.98524560461599,2.60016706720768,4.84868886875639,4.46478223543958,4.23170011624358,0.0790098259729662,3.4004018383403,0,-1.64932995267063,-2.73296366959861,0.627275826835874,3.01235436424419,0.763832562695482,1.14773919601228,1.38082131520829,-0.749673701700685,2.21211959311157,1
"DUNG",FALSE,1,"5",2712.5,0.97866607694291,1.07941152414452,-0.100745447201614,1111.39999997616,TRUE,2,1,"Low",5.61252143145187,0.97866607694291,2.06229979387089,4.98524560461599,2.60016706720768,4.84868886875639,4.46478223543958,4.23170011624358,0.0790098259729662,3.4004018383403,1.64932995267063,0,-1.08363371692798,2.2766057795065,-1.62150099026477,2.41316251536611,2.79706914868291,3.03015126787891,0.899656250969944,-2.42173576139739,1
"RUNE",FALSE,2,"6",1078.39999997616,2.06229979387089,1.92347658304992,0.138823210820969,848.399999976158,TRUE,2,1,"High",5.61252143145187,0.97866607694291,2.06229979387089,4.98524560461599,2.60016706720768,4.84868886875639,4.46478223543958,4.23170011624358,0.0790098259729662,3.4004018383403,2.73296366959861,1.08363371692798,0,-2.9229458107451,-0.537867273336787,-2.7863890748855,-2.40248244156869,-2.16940032237269,1.98328996789792,-1.33810204446941,1
"VERB",FALSE,3,"6",669.600000023842,4.98524560461599,5.30710451518071,-0.321858910564719,958.399999976158,TRUE,2,1,"High",5.61252143145187,0.97866607694291,2.06229979387089,4.98524560461599,2.60016706720768,4.84868886875639,4.46478223543958,4.23170011624358,0.0790098259729662,3.4004018383403,-0.627275826835874,-2.2766057795065,2.9229458107451,0,2.38507853740832,0.136556735859608,0.52046336917641,0.753545488372411,-1.37694952853656,1.58484376627569,1
"SLEW",FALSE,4,"6",1074.79999995232,2.60016706720768,2.96085937534241,-0.360692308134733,1295.5,TRUE,2,1,"High",5.61252143145187,0.97866607694291,2.06229979387089,4.98524560461599,2.60016706720768,4.84868886875639,4.46478223543958,4.23170011624358,0.0790098259729662,3.4004018383403,-3.01235436424419,1.62150099026477,0.537867273336787,-2.38507853740832,0,-2.24852180154871,-1.86461516823191,-1.63153304903591,2.52115724123471,-0.800234771132623,1
"HULA",FALSE,5,"6",3394,4.84868886875639,4.79417335457107,0.0545155141853133,1080.30000007153,TRUE,2,1,"High",5.61252143145187,0.97866607694291,2.06229979387089,4.98524560461599,2.60016706720768,4.84868886875639,4.46478223543958,4.23170011624358,0.0790098259729662,3.4004018383403,-0.763832562695482,-2.41316251536611,2.7863890748855,-0.136556735859608,2.24852180154871,0,0.383906633316802,0.616988752512803,-1.51350626439617,1.44828703041609,1
"DUDS",FALSE,6,"6",602.5,4.46478223543958,4.45848977382067,0.00629246161891217,1978.70000004768,TRUE,2,1,"High",5.61252143145187,0.97866607694291,2.06229979387089,4.98524560461599,2.60016706720768,4.84868886875639,4.46478223543958,4.23170011624358,0.0790098259729662,3.4004018383403,-1.14773919601228,-2.79706914868291,2.40248244156869,-0.52046336917641,1.86461516823191,-0.383906633316802,0,0.233082119196001,-1.89741289771297,1.06438039709928,1
"BOAR",FALSE,7,"6",692,4.23170011624358,5.61191843949595,-1.38021832325237,799.200000047684,TRUE,2,1,"High",5.61252143145187,0.97866607694291,2.06229979387089,4.98524560461599,2.60016706720768,4.84868886875639,4.46478223543958,4.23170011624358,0.0790098259729662,3.4004018383403,-1.38082131520829,-3.03015126787891,2.16940032237269,-0.753545488372411,1.63153304903591,-0.616988752512803,-0.233082119196001,0,-2.13049501690897,0.831298277903284,1
"GRIT",FALSE,8,"6",646.600000023842,0.0790098259729662,0.245849853032539,-0.166840027059573,849,TRUE,2,1,"High",5.61252143145187,0.97866607694291,2.06229979387089,4.98524560461599,2.60016706720768,4.84868886875639,4.46478223543958,4.23170011624358,0.0790098259729662,3.4004018383403,0.749673701700685,-0.899656250969944,-1.98328996789792,1.37694952853656,-2.52115724123471,1.51350626439617,1.89741289771297,2.13049501690897,0,2.96179329481225,1
"WOMB",FALSE,9,"6",602.5,3.4004018383403,5.62013404536174,-2.21973220702144,670.299999952316,TRUE,2,1,"High",5.61252143145187,0.97866607694291,2.06229979387089,4.98524560461599,2.60016706720768,4.84868886875639,4.46478223543958,4.23170011624358,0.0790098259729662,3.4004018383403,-2.21211959311157,2.42173576139739,1.33810204446941,-1.58484376627569,0.800234771132623,-1.44828703041609,-1.06438039709928,-0.831298277903284,-2.96179329481225,0,1
"SASH",FALSE,0,"6",737.399999976158,1.8805486707541,1.99001987186811,-0.109471201114006,849,TRUE,3,1,"High",1.8805486707541,1.7642565516363,5.38008993140736,2.29545675697301,6.12375579036249,1.45503292539834,3.34170620931397,2.88045547478016,0.448232432785451,6.26283129551932,0,0.116292119117796,2.78364404652633,-0.414908086218909,2.0399781875712,0.425515745355764,-1.46115753855988,-0.999906804026056,1.43231623796865,1.90090268241436,1
"DOCS",FALSE,1,"6",1637.5,1.7642565516363,2.33349983082428,-0.56924327918798,1139.5,TRUE,3,1,"High",1.8805486707541,1.7642565516363,5.38008993140736,2.29545675697301,6.12375579036249,1.45503292539834,3.34170620931397,2.88045547478016,0.448232432785451,6.26283129551932,-0.116292119117796,0,2.66735192740853,-0.531200205336705,1.9236860684534,0.309223626237967,-1.57744965767767,-1.11619892314385,1.31602411885085,1.78461056329657,1
"LONE",FALSE,2,"6",647.600000023842,5.38008993140736,5.4546618735521,-0.0745719421447406,630.199999928474,TRUE,3,1,"High",1.8805486707541,1.7642565516363,5.38008993140736,2.29545675697301,6.12375579036249,1.45503292539834,3.34170620931397,2.88045547478016,0.448232432785451,6.26283129551932,-2.78364404652633,-2.66735192740853,0,3.08463317443435,-0.743665858955131,-2.35812830117057,2.03838372209338,2.4996344566272,-1.35132780855768,-0.882741364111967,1
"HICK",FALSE,3,"6",625.599999904633,2.29545675697301,1.62450806049598,0.670948696477026,929,TRUE,3,1,"High",1.8805486707541,1.7642565516363,5.38008993140736,2.29545675697301,6.12375579036249,1.45503292539834,3.34170620931397,2.88045547478016,0.448232432785451,6.26283129551932,0.414908086218909,0.531200205336705,-3.08463317443435,0,2.45488627379011,0.840423831574673,-1.04624945234097,-0.584998717807147,1.84722432418756,2.31581076863327,1
"DOLE",FALSE,4,"6",827.899999976158,6.12375579036249,5.93258020765376,0.191175582708733,4015.10000002384,TRUE,3,1,"High",1.8805486707541,1.7642565516363,5.38008993140736,2.29545675697301,6.12375579036249,1.45503292539834,3.34170620931397,2.88045547478016,0.448232432785451,6.26283129551932,-2.0399781875712,-1.9236860684534,0.743665858955131,-2.45488627379011,0,-1.61446244221543,2.78204958104851,-3.03988499159725,-0.60766194960255,-0.139075505156836,1
"GUMS",FALSE,5,"6",1665.39999997616,1.45503292539834,1.39471910832066,0.0603138170776763,806,TRUE,3,1,"High",1.8805486707541,1.7642565516363,5.38008993140736,2.29545675697301,6.12375579036249,1.45503292539834,3.34170620931397,2.88045547478016,0.448232432785451,6.26283129551932,-0.425515745355764,-0.309223626237967,2.35812830117057,-0.840423831574673,1.61446244221543,0,-1.88667328391564,-1.42542254938182,1.00680049261288,1.4753869370586,1
"RANG",FALSE,6,"6",5379,3.34170620931397,3.60052338858576,-0.258817179271784,2807.70000004768,TRUE,3,1,"High",1.8805486707541,1.7642565516363,5.38008993140736,2.29545675697301,6.12375579036249,1.45503292539834,3.34170620931397,2.88045547478016,0.448232432785451,6.26283129551932,1.46115753855988,1.57744965767767,-2.03838372209338,1.04624945234097,-2.78204958104851,1.88667328391564,0,0.46125073453382,2.89347377652852,-2.92112508620535,1
"SLIT",FALSE,7,"6",714.599999904633,2.88045547478016,2.73647642195683,0.143979052823327,450.800000071526,TRUE,3,1,"High",1.8805486707541,1.7642565516363,5.38008993140736,2.29545675697301,6.12375579036249,1.45503292539834,3.34170620931397,2.88045547478016,0.448232432785451,6.26283129551932,0.999906804026056,1.11619892314385,-2.4996344566272,0.584998717807147,3.03988499159725,1.42542254938182,-0.46125073453382,0,2.4322230419947,2.90080948644042,1
"HONK",FALSE,8,"6",739.399999976158,0.448232432785451,0.518261968030567,-0.0700295352451156,981.299999952316,TRUE,3,1,"High",1.8805486707541,1.7642565516363,5.38008993140736,2.29545675697301,6.12375579036249,1.45503292539834,3.34170620931397,2.88045547478016,0.448232432785451,6.26283129551932,-1.43231623796865,-1.31602411885085,1.35132780855768,-1.84722432418756,0.60766194960255,-1.00680049261288,-2.89347377652852,-2.4322230419947,0,0.468586444445714,1
"REDO",FALSE,9,"6",1030.70000004768,6.26283129551932,0.0142846608605626,-0.0346386725208252,976.399999976158,TRUE,3,1,"High",1.8805486707541,1.7642565516363,5.38008993140736,2.29545675697301,6.12375579036249,1.45503292539834,3.34170620931397,2.88045547478016,0.448232432785451,6.26283129551932,-1.90090268241436,-1.78461056329657,0.882741364111967,-2.31581076863327,0.139075505156836,-1.4753869370586,2.92112508620535,-2.90080948644042,-0.468586444445714,0,1
"HUGS",FALSE,0,"6",670.700000047684,0.738628939943863,0.78918118998726,-0.0505522500433966,694.899999976158,TRUE,4,1,"High",0.738628939943863,4.34549666377573,4.27818628475443,0.948179310650233,1.76360588445919,4.55664038098496,3.83534848552442,1.23356779724302,4.68979876638882,5.14657846953043,0,2.67631758334772,2.74362796236902,-0.20955037070637,-1.02497694451533,2.46517386613849,-3.09671954558055,-0.494938857299153,2.33201548073463,1.87523577759302,1
"POUT",FALSE,1,"6",3503,4.34549666377573,4.10407710338039,0.241419560395342,1013.10000002384,TRUE,4,1,"High",0.738628939943863,4.34549666377573,4.27818628475443,0.948179310650233,1.76360588445919,4.55664038098496,3.83534848552442,1.23356779724302,4.68979876638882,5.14657846953043,-2.67631758334772,0,0.0673103790213041,-2.88586795405409,2.58189077931654,-0.211143717209227,0.510148178251317,3.11192886653272,-0.344302102613089,-0.801081805754698,1
"BIAS",FALSE,2,"1",3186.19999992847,4.27818628475443,2.71710940915901,1.56107687559542,1148.40000009537,TRUE,4,1,"Unrecognized",0.738628939943863,4.34549666377573,4.27818628475443,0.948179310650233,1.76360588445919,4.55664038098496,3.83534848552442,1.23356779724302,4.68979876638882,5.14657846953043,-2.74362796236902,-0.0673103790213041,0,-2.95317833307539,2.51458040029523,-0.278454096230531,0.442837799230013,3.04461848751141,-0.411612481634394,-0.868392184776003,1
"FRET",FALSE,3,"1",809.399999976158,0.948179310650233,0.619935775484723,0.32824353516551,1054.10000002384,TRUE,4,1,"Unrecognized",0.738628939943863,4.34549666377573,4.27818628475443,0.948179310650233,1.76360588445919,4.55664038098496,3.83534848552442,1.23356779724302,4.68979876638882,5.14657846953043,0.20955037070637,2.88586795405409,2.95317833307539,0,-0.815426573808962,2.67472423684486,-2.88716917487418,-0.285388486592783,2.541565851441,2.08478614829939,1
"THUG",FALSE,4,"6",668.700000047684,1.76360588445919,2.06613480605687,-0.302528921597678,947.799999952316,TRUE,4,1,"High",0.738628939943863,4.34549666377573,4.27818628475443,0.948179310650233,1.76360588445919,4.55664038098496,3.83534848552442,1.23356779724302,4.68979876638882,5.14657846953043,1.02497694451533,-2.58189077931654,-2.51458040029523,0.815426573808962,0,-2.79303449652576,-2.07174260106522,0.530038087216178,-2.92619288192963,2.90021272210835,1
"LICE",FALSE,5,"6",670.5,4.55664038098496,4.59125370261198,-0.0346133216270239,1148.30000007153,TRUE,4,1,"High",0.738628939943863,4.34549666377573,4.27818628475443,0.948179310650233,1.76360588445919,4.55664038098496,3.83534848552442,1.23356779724302,4.68979876638882,5.14657846953043,-2.46517386613849,0.211143717209227,0.278454096230531,-2.67472423684486,2.79303449652576,0,0.721291895460544,-2.96011272343764,-0.133158385403862,-0.589938088545471,1
"SMOG",FALSE,6,"6",764.5,3.83534848552442,3.75448037525012,0.0808681102742978,579.799999952316,TRUE,4,1,"High",0.738628939943863,4.34549666377573,4.27818628475443,0.948179310650233,1.76360588445919,4.55664038098496,3.83534848552442,1.23356779724302,4.68979876638882,5.14657846953043,3.09671954558055,-0.510148178251317,-0.442837799230013,2.88716917487418,2.07174260106522,-0.721291895460544,0,2.6017806882814,-0.854450280864406,-1.31122998400602,1
"AILS",FALSE,7,"6",691.399999976158,1.23356779724302,1.04156405794675,0.19200373929627,494.599999904633,TRUE,4,1,"High",0.738628939943863,4.34549666377573,4.27818628475443,0.948179310650233,1.76360588445919,4.55664038098496,3.83534848552442,1.23356779724302,4.68979876638882,5.14657846953043,0.494938857299153,-3.11192886653272,-3.04461848751141,0.285388486592783,-0.530038087216178,2.96011272343764,-2.6017806882814,0,2.82695433803378,2.37017463489217,1
"ICON",FALSE,8,"6",804.699999928474,4.68979876638882,4.73026017709666,-0.0404614107078372,552.200000047684,TRUE,4,1,"High",0.738628939943863,4.34549666377573,4.27818628475443,0.948179310650233,1.76360588445919,4.55664038098496,3.83534848552442,1.23356779724302,4.68979876638882,5.14657846953043,-2.33201548073463,0.344302102613089,0.411612481634394,-2.541565851441,2.92619288192963,0.133158385403862,0.854450280864406,-2.82695433803378,0,-0.456779703141609,1
"FUNK",FALSE,9,"6",1006.70000004768,5.14657846953043,5.1445477642992,0.00203070523123117,681.700000047684,TRUE,4,1,"High",0.738628939943863,4.34549666377573,4.27818628475443,0.948179310650233,1.76360588445919,4.55664038098496,3.83534848552442,1.23356779724302,4.68979876638882,5.14657846953043,-1.87523577759302,0.801081805754698,0.868392184776003,-2.08478614829939,-2.90021272210835,0.589938088545471,1.31122998400602,-2.37017463489217,0.456779703141609,0,1
"CALF",FALSE,0,"6",850.700000047684,6.12000929459328,0.430406578111626,-0.593582590697933,823,TRUE,5,1,"High",6.12000929459328,0.887169736801346,4.81636344056793,5.72922876989539,4.28151752999893,1.93684851355977,4.47037455327291,6.00461877676746,1.8708072091536,3.47581561395791,0,-1.05034574938765,1.30364585402535,0.390780524697893,1.83849176459435,-2.10002452614607,1.64963474132037,0.115390517825819,-2.03398322173991,2.64419368063537,1
"PLOW",FALSE,1,"6",1008.5,0.887169736801346,0.732484112600098,0.154685624201248,714.700000047684,TRUE,5,1,"High",6.12000929459328,0.887169736801346,4.81636344056793,5.72922876989539,4.28151752999893,1.93684851355977,4.47037455327291,6.00461877676746,1.8708072091536,3.47581561395791,1.05034574938765,0,2.353991603413,1.44112627408555,2.888837513982,-1.04967877675842,2.69998049070803,1.16573626721347,-0.983637472352258,-2.58864587715656,1
"LARD",FALSE,2,"6",895.299999952316,4.81636344056793,5.25402795029218,-0.437664509724248,645.399999976158,TRUE,5,1,"High",6.12000929459328,0.887169736801346,4.81636344056793,5.72922876989539,4.28151752999893,1.93684851355977,4.47037455327291,6.00461877676746,1.8708072091536,3.47581561395791,-1.30364585402535,-2.353991603413,0,-0.912865329327458,0.534845910568996,2.87951492700816,0.345988887295022,-1.18825533619953,2.94555623141432,1.34054782661002,1
"GALE",FALSE,3,"6",649.399999976158,5.72922876989539,5.85589960524255,-0.126670835347165,786.299999952316,TRUE,5,1,"High",6.12000929459328,0.887169736801346,4.81636344056793,5.72922876989539,4.28151752999893,1.93684851355977,4.47037455327291,6.00461877676746,1.8708072091536,3.47581561395791,-0.390780524697893,-1.44112627408555,0.912865329327458,0,1.44771123989645,-2.49080505084397,1.25885421662248,-0.275390006872073,-2.4247637464378,2.25341315593748,1
"HOOP",FALSE,4,"6",760.299999952316,4.28151752999893,4.3480929575347,-0.0665754275357715,715.199999928474,TRUE,5,1,"High",6.12000929459328,0.887169736801346,4.81636344056793,5.72922876989539,4.28151752999893,1.93684851355977,4.47037455327291,6.00461877676746,1.8708072091536,3.47581561395791,-1.83849176459435,-2.888837513982,-0.534845910568996,-1.44771123989645,0,2.34466901643917,-0.188857023273974,-1.72310124676853,2.41071032084533,0.805701916041025,1
"FADE",FALSE,5,"1",1095.60000002384,1.93684851355977,2.59735236444036,-0.660503850880598,1993.29999995232,TRUE,5,1,"Unrecognized",6.12000929459328,0.887169736801346,4.81636344056793,5.72922876989539,4.28151752999893,1.93684851355977,4.47037455327291,6.00461877676746,1.8708072091536,3.47581561395791,2.10002452614607,1.04967877675842,-2.87951492700816,2.49080505084397,-2.34466901643917,0,-2.53352603971314,2.21541504397189,0.0660413044061625,-1.53896710039814,1
"HYMN",FALSE,6,"6",828.100000023842,4.47037455327291,3.4681468653634,1.00222768790951,826.100000023842,TRUE,5,1,"High",6.12000929459328,0.887169736801346,4.81636344056793,5.72922876989539,4.28151752999893,1.93684851355977,4.47037455327291,6.00461877676746,1.8708072091536,3.47581561395791,-1.64963474132037,-2.69998049070803,-0.345988887295022,-1.25885421662248,0.188857023273974,2.53352603971314,0,-1.53424422349455,2.5995673441193,0.994558939314999,1
"HULL",FALSE,7,"6",806.399999976158,6.00461877676746,0.108580196748482,-0.387146727160608,1042.30000007153,TRUE,5,1,"High",6.12000929459328,0.887169736801346,4.81636344056793,5.72922876989539,4.28151752999893,1.93684851355977,4.47037455327291,6.00461877676746,1.8708072091536,3.47581561395791,-0.115390517825819,-1.16573626721347,1.18825533619953,0.275390006872073,1.72310124676853,-2.21541504397189,1.53424422349455,0,-2.14937373956573,2.52880316280955,1
"SOLE",FALSE,8,"6",672.200000047684,1.8708072091536,2.12227532694026,-0.251468117786655,575,TRUE,5,1,"High",6.12000929459328,0.887169736801346,4.81636344056793,5.72922876989539,4.28151752999893,1.93684851355977,4.47037455327291,6.00461877676746,1.8708072091536,3.47581561395791,2.03398322173991,0.983637472352258,-2.94555623141432,2.4247637464378,-2.41071032084533,-0.0660413044061625,-2.5995673441193,2.14937373956573,0,-1.6050084048043,1
"GOWN",FALSE,9,"6",649.5,3.47581561395791,3.53890289938135,-0.0630872854234377,672,TRUE,5,1,"High",6.12000929459328,0.887169736801346,4.81636344056793,5.72922876989539,4.28151752999893,1.93684851355977,4.47037455327291,6.00461877676746,1.8708072091536,3.47581561395791,-2.64419368063537,2.58864587715656,-1.34054782661002,-2.25341315593748,-0.805701916041025,1.53896710039814,-0.994558939314999,-2.52880316280955,1.6050084048043,0,1
"DIRK",FALSE,0,"6",941.399999976158,3.97027437430106,4.21048257657406,-0.240208202273002,1133,TRUE,6,1,"High",3.97027437430106,4.22219186349563,4.04567034187869,2.12067703438651,4.85740575383274,5.31417330850593,5.59032408148834,1.16571760000689,4.8564079326505,1.98625774175412,0,-0.251917489194571,-0.0753959675776321,1.84959733991455,-0.887131379531682,-1.34389893420487,-1.62004970718728,2.80455677429417,-0.886133558349442,1.98401663254694,1
"DODO",FALSE,1,"6",850.199999928474,4.22219186349563,3.94831762668495,0.273874236810683,1998.10000002384,TRUE,6,1,"High",3.97027437430106,4.22219186349563,4.04567034187869,2.12067703438651,4.85740575383274,5.31417330850593,5.59032408148834,1.16571760000689,4.8564079326505,1.98625774175412,0.251917489194571,0,0.176521521616939,2.10151482910912,-0.635213890337111,-1.0919814450103,-1.36813221799271,3.05647426348874,-0.634216069154871,2.23593412174151,1
"SUED",FALSE,2,"6",670,4.04567034187869,4.46283620261724,-0.417165860738544,695.700000047684,TRUE,6,1,"High",3.97027437430106,4.22219186349563,4.04567034187869,2.12067703438651,4.85740575383274,5.31417330850593,5.59032408148834,1.16571760000689,4.8564079326505,1.98625774175412,0.0753959675776321,-0.176521521616939,0,1.92499330749218,-0.81173541195405,-1.26850296662724,-1.54465373960965,2.8799527418718,-0.81073759077181,2.05941260012457,1
"WOOF",FALSE,3,"6",669.199999928474,2.12067703438651,2.18321475773725,-0.0625377233507414,913.5,TRUE,6,1,"High",3.97027437430106,4.22219186349563,4.04567034187869,2.12067703438651,4.85740575383274,5.31417330850593,5.59032408148834,1.16571760000689,4.8564079326505,1.98625774175412,-1.84959733991455,-2.10151482910912,-1.92499330749218,0,-2.73672871944623,3.08968903306017,2.81353826007775,0.954959434379622,-2.73573089826399,0.134419292632393,1
"VIBE",FALSE,4,"6",8113.29999995232,4.85740575383274,4.9749515674362,-0.117545813603455,699.700000047684,TRUE,6,1,"High",3.97027437430106,4.22219186349563,4.04567034187869,2.12067703438651,4.85740575383274,5.31417330850593,5.59032408148834,1.16571760000689,4.8564079326505,1.98625774175412,0.887131379531682,0.635213890337111,0.81173541195405,2.73672871944623,0,-0.456767554673186,-0.732918327655601,-2.59149715335373,0.000997821182240344,2.87114801207862,1
"LIMP",FALSE,5,"6",1029.60000002384,5.31417330850593,5.5237470522561,-0.209573743750172,1000.5,TRUE,6,1,"High",3.97027437430106,4.22219186349563,4.04567034187869,2.12067703438651,4.85740575383274,5.31417330850593,5.59032408148834,1.16571760000689,4.8564079326505,1.98625774175412,1.34389893420487,1.0919814450103,1.26850296662724,-3.08968903306017,0.456767554673186,0,-0.276150772982415,-2.13472959868055,0.457765375855426,-2.95526974042778,1
"SAGE",FALSE,6,"6",986.5,5.59032408148834,5.01313181205367,0.57719226943467,848.099999904633,TRUE,6,1,"High",3.97027437430106,4.22219186349563,4.04567034187869,2.12067703438651,4.85740575383274,5.31417330850593,5.59032408148834,1.16571760000689,4.8564079326505,1.98625774175412,1.62004970718728,1.36813221799271,1.54465373960965,-2.81353826007775,0.732918327655601,0.276150772982415,0,-1.85857882569813,0.733916148837841,-2.67911896744536,1
"PAIL",FALSE,7,"6",803.100000023842,1.16571760000689,1.01785835372067,0.147859246286221,882,TRUE,6,1,"High",3.97027437430106,4.22219186349563,4.04567034187869,2.12067703438651,4.85740575383274,5.31417330850593,5.59032408148834,1.16571760000689,4.8564079326505,1.98625774175412,-2.80455677429417,-3.05647426348874,-2.8799527418718,-0.954959434379622,2.59149715335373,2.13472959868055,1.85857882569813,0,2.59249497453597,-0.82054014174723,1
"SIGH",FALSE,8,"6",696.200000047684,4.8564079326505,4.71685722552814,0.139550707122366,645.399999976158,TRUE,6,1,"High",3.97027437430106,4.22219186349563,4.04567034187869,2.12067703438651,4.85740575383274,5.31417330850593,5.59032408148834,1.16571760000689,4.8564079326505,1.98625774175412,0.886133558349442,0.634216069154871,0.81073759077181,2.73573089826399,-0.000997821182240344,-0.457765375855426,-0.733916148837841,-2.59249497453597,0,2.87015019089638,1
"SWAM",FALSE,9,"6",782.099999904633,1.98625774175412,6.01069658153963,2.25874646739408,1911.89999997616,TRUE,6,1,"High",3.97027437430106,4.22219186349563,4.04567034187869,2.12067703438651,4.85740575383274,5.31417330850593,5.59032408148834,1.16571760000689,4.8564079326505,1.98625774175412,-1.98401663254694,-2.23593412174151,-2.05941260012457,-0.134419292632393,-2.87114801207862,2.95526974042778,2.67911896744536,0.82054014174723,-2.87015019089638,0,1
"RUNT",FALSE,0,"6",826.299999952316,2.88010426389869,2.25406858232935,0.626035681569338,1614.79999995232,TRUE,7,1,"High",2.88010426389869,2.34700594294687,1.278513156094,3.05653843041603,0.286877074331766,0.252994095957438,4.72775032642744,5.04031259998042,3.04805627147744,4.51891429754453,0,0.533098320951823,1.60159110780469,-0.176434166517343,2.59322718956692,2.62711016794125,-1.84764606252875,-2.16020833608173,-0.16795200757875,-1.63881003364584,1
"FLAW",FALSE,1,"6",849.899999976158,2.34700594294687,0.808092822765511,1.53891312018136,3946.70000004768,TRUE,7,1,"High",2.88010426389869,2.34700594294687,1.278513156094,3.05653843041603,0.286877074331766,0.252994095957438,4.72775032642744,5.04031259998042,3.04805627147744,4.51891429754453,-0.533098320951823,0,1.06849278685287,-0.709532487469166,2.0601288686151,2.09401184698943,-2.38074438348057,-2.69330665703356,-0.701050328530572,-2.17190835459766,1
"BUYS",FALSE,2,"6",895.699999928474,1.278513156094,1.00075581865556,0.277757337438436,1002.79999995232,TRUE,7,1,"High",2.88010426389869,2.34700594294687,1.278513156094,3.05653843041603,0.286877074331766,0.252994095957438,4.72775032642744,5.04031259998042,3.04805627147744,4.51891429754453,-1.60159110780469,-1.06849278685287,0,-1.77802527432204,0.99163608176223,1.02551906013656,2.83394813684614,2.52138586329316,-1.76954311538344,3.04278416572905,1
"LEAF",FALSE,3,"6",715,3.05653843041603,3.28386814692409,-0.22732971650806,940,TRUE,7,1,"High",2.88010426389869,2.34700594294687,1.278513156094,3.05653843041603,0.286877074331766,0.252994095957438,4.72775032642744,5.04031259998042,3.04805627147744,4.51891429754453,0.176434166517343,0.709532487469166,1.77802527432204,0,2.76966135608427,2.80354433445859,-1.67121189601141,-1.98377416956439,0.00848215893859328,-1.4623758671285,1
"TACK",FALSE,4,"6",2016.5,0.286877074331766,0.60299427615145,-0.316117201819684,728.200000047684,TRUE,7,1,"High",2.88010426389869,2.34700594294687,1.278513156094,3.05653843041603,0.286877074331766,0.252994095957438,4.72775032642744,5.04031259998042,3.04805627147744,4.51891429754453,-2.59322718956692,-2.0601288686151,-0.99163608176223,-2.76966135608427,0,0.0338829783743278,1.84231205508391,1.52974978153093,-2.76117919714567,2.05114808396682,1
"HELM",FALSE,5,"6",647.399999976158,0.252994095957438,0.454451473224351,-0.201457377266912,830.699999928474,TRUE,7,1,"High",2.88010426389869,2.34700594294687,1.278513156094,3.05653843041603,0.286877074331766,0.252994095957438,4.72775032642744,5.04031259998042,3.04805627147744,4.51891429754453,-2.62711016794125,-2.09401184698943,-1.02551906013656,-2.80354433445859,-0.0338829783743278,0,1.80842907670959,1.4958668031566,-2.79506217552,2.0172651055925,1
"FEAT",FALSE,6,"6",714.399999976158,4.72775032642744,4.67219616378726,0.0555541626401812,1215.90000009537,TRUE,7,1,"High",2.88010426389869,2.34700594294687,1.278513156094,3.05653843041603,0.286877074331766,0.252994095957438,4.72775032642744,5.04031259998042,3.04805627147744,4.51891429754453,1.84764606252875,2.38074438348057,-2.83394813684614,1.67121189601141,-1.84231205508391,-1.80842907670959,0,-0.312562273552984,1.67969405495,0.208836028882908,1
"CHUM",FALSE,7,"6",738,5.04031259998042,5.07827842907337,-0.0379658290929505,1197.59999990463,TRUE,7,1,"High",2.88010426389869,2.34700594294687,1.278513156094,3.05653843041603,0.286877074331766,0.252994095957438,4.72775032642744,5.04031259998042,3.04805627147744,4.51891429754453,2.16020833608173,2.69330665703356,-2.52138586329316,1.98377416956439,-1.52974978153093,-1.4958668031566,0.312562273552984,0,1.99225632850298,0.521398302435893,1
"LOGO",FALSE,8,"6",894.400000095367,3.04805627147744,2.76108635236663,0.286969919110807,898.799999952316,TRUE,7,1,"High",2.88010426389869,2.34700594294687,1.278513156094,3.05653843041603,0.286877074331766,0.252994095957438,4.72775032642744,5.04031259998042,3.04805627147744,4.51891429754453,0.16795200757875,0.701050328530572,1.76954311538344,-0.00848215893859328,2.76117919714567,2.79506217552,-1.67969405495,-1.99225632850298,0,-1.47085802606709,1
"BEAD",FALSE,9,"6",968.099999904633,4.51891429754453,4.30831853313019,0.210595764414335,948.399999976158,TRUE,7,1,"High",2.88010426389869,2.34700594294687,1.278513156094,3.05653843041603,0.286877074331766,0.252994095957438,4.72775032642744,5.04031259998042,3.04805627147744,4.51891429754453,1.63881003364584,2.17190835459766,-3.04278416572905,1.4623758671285,-2.05114808396682,-2.0172651055925,-0.208836028882908,-0.521398302435893,1.47085802606709,0,1
