word,is_sequential,recog_rating,recog_RT,target_angle,response_angle,response_error,source_RT,valid_RT,block,recog_band,intrusion_1,intrusion_2,intrusion_3,intrusion_4,intrusion_5,intrusion_6,intrusion_7,intrusion_8,intrusion_9,intrusion_offset1,intrusion_offset2,intrusion_offset3,intrusion_offset4,intrusion_offset5,intrusion_offset6,intrusion_offset7,intrusion_offset8,intrusion_offset9,participant
MUTE,TRUE,3,1615.815,4.722610936,4.592006166,0.13060477,815.165,TRUE,11,Unrecognized,0.365436705,0.464203157,4.78699368,5.573529841,0.52987592,0.77507135,1.886094973,5.658974752,1.749919238,-1.926011077,-2.024777528,-0.064382744,-0.850918905,-2.090450291,-2.335645721,2.836515962,-0.936363816,2.972691698,14
PEEK,TRUE,6,833.265,0.77507135,4.873723114,2.184533543,2531.09,TRUE,11,High,0.365436705,0.464203157,4.78699368,5.573529841,0.52987592,4.722610936,1.886094973,5.658974752,1.749919238,0.409634644,0.310868193,2.271262977,1.484726816,0.24519543,2.335645721,-1.111023624,1.399281905,-0.974847888,14
PALS,TRUE,4,1364.585,1.886094973,0.170156683,1.71593829,824.575,TRUE,11,Low,0.365436705,0.464203157,4.78699368,5.573529841,0.52987592,4.722610936,0.77507135,5.658974752,1.749919238,1.520658268,1.421891816,-2.900898706,2.595750439,1.356219054,-2.836515962,1.111023624,2.510305529,0.136175736,14
BOLD,TRUE,6,1202.465,5.658974752,5.379567008,0.279407744,762.13,TRUE,11,High,0.365436705,0.464203157,4.78699368,5.573529841,0.52987592,4.722610936,0.77507135,1.886094973,1.749919238,-0.989647261,-1.088413712,0.871981072,0.085444911,-1.154086475,0.936363816,-1.399281905,-2.510305529,-2.374129793,14
TART,TRUE,4,1735.79,1.749919238,3.245255658,-1.49533642,2789.865,TRUE,11,Low,0.365436705,0.464203157,4.78699368,5.573529841,0.52987592,4.722610936,0.77507135,1.886094973,5.658974752,1.384482532,1.285716081,-3.037074442,2.459574704,1.220043318,-2.972691698,0.974847888,-0.136175736,2.374129793,14
HURL,TRUE,5,1564.06,3.503833066,3.30111455,0.202718516,882.21,TRUE,-1,Low,1.917857033,2.78863453,2.874430793,4.534778824,NA,NA,NA,NA,NA,1.585976034,0.715198536,0.629402273,-1.030945758,NA,NA,NA,NA,NA,14
CARP,TRUE,6,1137.545,1.917857033,5.617517217,2.583525123,565.685,TRUE,-1,High,3.503833066,2.78863453,2.874430793,4.534778824,NA,NA,NA,NA,NA,-1.585976034,-0.870777498,-0.956573761,-2.616921791,NA,NA,NA,NA,NA,14
AGED,TRUE,6,881.155,2.78863453,4.655730666,-1.867096136,691.285,TRUE,-1,High,3.503833066,1.917857033,2.874430793,4.534778824,NA,NA,NA,NA,NA,-0.715198536,0.870777498,-0.085796263,-1.746144294,NA,NA,NA,NA,NA,14
HOOP,TRUE,6,2192.59,2.874430793,2.682441126,0.191989667,855.22,TRUE,-1,High,3.503833066,1.917857033,2.78863453,4.534778824,NA,NA,NA,NA,NA,-0.629402273,0.956573761,0.085796263,-1.660348031,NA,NA,NA,NA,NA,14
SNIP,TRUE,4,2144.595,4.534778824,1.820349138,2.714429686,718.06,TRUE,-1,Low,3.503833066,1.917857033,2.78863453,2.874430793,NA,NA,NA,NA,NA,1.030945758,2.616921791,1.746144294,1.660348031,NA,NA,NA,NA,NA,14
CLOG,TRUE,6,1397.75,0.382728632,0.146038024,0.236690608,1159.93,TRUE,0,High,1.672435581,3.541158591,4.690873866,3.066288523,1.730844978,5.873048574,1.449848214,3.142411573,1.415032495,-1.289706949,3.124755348,1.975040073,-2.683559891,-1.348116346,0.792865365,-1.067119582,-2.759682941,-1.032303863,14
ACHE,TRUE,6,803.65,1.672435581,2.054655239,-0.382219658,2949.905,TRUE,0,High,0.382728632,3.541158591,4.690873866,3.066288523,1.730844978,5.873048574,1.449848214,3.142411573,1.415032495,1.289706949,-1.86872301,-3.018438285,-1.393852942,-0.058409397,2.082572314,0.222587368,-1.469975991,0.257403086,14
STEW,TRUE,5,1316.09,3.541158591,1.714721784,1.826436807,788.935,TRUE,0,Low,0.382728632,1.672435581,4.690873866,3.066288523,1.730844978,5.873048574,1.449848214,3.142411573,1.415032495,-3.124755348,1.86872301,-1.149715275,0.474870067,1.810313613,-2.331889983,2.091310377,0.398747018,2.126126096,14
FUSS,TRUE,6,811.49,4.690873866,4.660080722,0.030793144,1811.115,TRUE,0,High,0.382728632,1.672435581,3.541158591,3.066288523,1.730844978,5.873048574,1.449848214,3.142411573,1.415032495,-1.975040073,3.018438285,1.149715275,1.624585343,2.960028888,-1.182174708,-3.042159655,1.548462293,-3.007343936,14
SUED,TRUE,4,1483.55,3.066288523,2.072702796,0.993585727,807.635,TRUE,0,Low,0.382728632,1.672435581,3.541158591,4.690873866,1.730844978,5.873048574,1.449848214,3.142411573,1.415032495,2.683559891,1.393852942,-0.474870067,-1.624585343,1.335443545,-2.806760051,1.61644031,-0.076123049,1.651256028,14
HIND,TRUE,6,858.88,1.730844978,3.1469498,-1.416104822,1140.365,TRUE,0,High,0.382728632,1.672435581,3.541158591,4.690873866,3.066288523,5.873048574,1.449848214,3.142411573,1.415032495,1.348116346,0.058409397,-1.810313613,-2.960028888,-1.335443545,2.140981711,0.280996764,-1.411566595,0.315812483,14
BLOB,TRUE,6,856.81,5.873048574,5.633599763,0.239448811,725.475,TRUE,0,High,0.382728632,1.672435581,3.541158591,4.690873866,3.066288523,1.730844978,1.449848214,3.142411573,1.415032495,-0.792865365,-2.082572314,2.331889983,1.182174708,2.806760051,-2.140981711,-1.859984947,2.730637001,-1.825169228,14
DRIP,TRUE,6,899.995,1.449848214,2.096814474,-0.64696626,911.67,TRUE,0,High,0.382728632,1.672435581,3.541158591,4.690873866,3.066288523,1.730844978,5.873048574,3.142411573,1.415032495,1.067119582,-0.222587368,-2.091310377,3.042159655,-1.61644031,-0.280996764,1.859984947,-1.692563359,0.034815719,14
SEWN,TRUE,4,1317.89,3.142411573,1.784857022,1.357554551,964.355,TRUE,0,Low,0.382728632,1.672435581,3.541158591,4.690873866,3.066288523,1.730844978,5.873048574,1.449848214,1.415032495,2.759682941,1.469975991,-0.398747018,-1.548462293,0.076123049,1.411566595,-2.730637001,1.692563359,1.727379078,14
INFO,TRUE,6,585.315,1.415032495,1.767495033,-0.352462538,824.035,TRUE,0,High,0.382728632,1.672435581,3.541158591,4.690873866,3.066288523,1.730844978,5.873048574,1.449848214,3.142411573,1.032303863,-0.257403086,-2.126126096,3.007343936,-1.651256028,-0.315812483,1.825169228,-0.034815719,-1.727379078,14
ACRE,TRUE,5,1544.7,4.957493673,4.783951153,0.173542519,2693.3,TRUE,1,Low,3.681453071,5.172303503,1.816151653,2.69207259,2.458582653,1.440698727,4.923157481,2.40723273,4.97829899,1.276040601,-0.21480983,3.141342019,2.265421083,2.498911019,-2.766390361,0.034336192,2.550260943,-0.020805317,14
TOPS,TRUE,6,692.815,3.681453071,3.671020409,0.010432662,548.41,TRUE,1,High,4.957493673,5.172303503,1.816151653,2.69207259,2.458582653,1.440698727,4.923157481,2.40723273,4.97829899,-1.276040601,-1.490850432,1.865301418,0.989380481,1.222870418,2.240754344,-1.241704409,1.274220342,-1.296845918,14
SNOT,TRUE,3,1400.93,5.172303503,1.227470454,-2.338352258,829.645,TRUE,1,Unrecognized,4.957493673,3.681453071,1.816151653,2.69207259,2.458582653,1.440698727,4.923157481,2.40723273,4.97829899,0.21480983,1.490850432,-2.927033457,2.480230913,2.71372085,-2.551580531,0.249146022,2.765070773,0.194004514,14
CLIP,TRUE,6,4815.045,1.816151653,2.307135104,-0.490983451,578.315,TRUE,1,High,4.957493673,3.681453071,5.172303503,2.69207259,2.458582653,1.440698727,4.923157481,2.40723273,4.97829899,-3.141342019,-1.865301418,2.927033457,-0.875920937,-0.642431,0.375452926,-3.107005827,-0.591081076,3.121037971,14
BATS,TRUE,5,1623.81,2.69207259,4.969936205,-2.277863615,565.565,TRUE,1,Low,4.957493673,3.681453071,5.172303503,1.816151653,2.458582653,1.440698727,4.923157481,2.40723273,4.97829899,-2.265421083,-0.989380481,-2.480230913,0.875920937,0.233489937,1.251373863,-2.231084891,0.28483986,-2.2862264,14
MOTH,TRUE,6,707.34,2.458582653,6.251053458,2.490714502,554.295,TRUE,1,High,4.957493673,3.681453071,5.172303503,1.816151653,2.69207259,1.440698727,4.923157481,2.40723273,4.97829899,-2.498911019,-1.222870418,-2.71372085,0.642431,-0.233489937,1.017883926,-2.464574828,0.051349923,-2.519716336,14
GRID,TRUE,3,1371.16,1.440698727,2.347626805,-0.906928078,1056.56,TRUE,1,Unrecognized,4.957493673,3.681453071,5.172303503,1.816151653,2.69207259,2.458582653,4.923157481,2.40723273,4.97829899,2.766390361,-2.240754344,2.551580531,-0.375452926,-1.251373863,-1.017883926,2.800726553,-0.966534003,2.745585045,14
CHAR,TRUE,5,1236.335,4.923157481,5.18744441,-0.264286929,1116.785,TRUE,1,Low,4.957493673,3.681453071,5.172303503,1.816151653,2.69207259,2.458582653,1.440698727,2.40723273,4.97829899,-0.034336192,1.241704409,-0.249146022,3.107005827,2.231084891,2.464574828,-2.800726553,2.515924751,-0.055141509,14
HUMP,TRUE,2,1448.735,2.40723273,5.07644521,-2.66921248,585.735,TRUE,1,Unrecognized,4.957493673,3.681453071,5.172303503,1.816151653,2.69207259,2.458582653,1.440698727,4.923157481,4.97829899,-2.550260943,-1.274220342,-2.765070773,0.591081076,-0.28483986,-0.051349923,0.966534003,-2.515924751,-2.57106626,14
BRAG,TRUE,2,1313.535,4.97829899,3.155325748,1.822973241,470.39,TRUE,1,Unrecognized,4.957493673,3.681453071,5.172303503,1.816151653,2.69207259,2.458582653,1.440698727,4.923157481,2.40723273,0.020805317,1.296845918,-0.194004514,-3.121037971,2.2862264,2.519716336,-2.745585045,0.055141509,2.57106626,14
DINE,TRUE,6,822.57,5.621004678,0.724482476,-1.386663105,537.09,TRUE,2,High,4.595541725,0.595930021,2.338878023,3.108849673,0.315703565,3.189883051,0.088521895,3.914474128,3.197272201,1.025462952,-1.25811065,-3.001058653,2.512155005,-0.977884195,2.431121626,-0.750702524,1.70653055,2.423732477,14
TROT,TRUE,3,1904.5,4.595541725,1.188309734,-2.875953316,2136.54,TRUE,2,Unrecognized,5.621004678,0.595930021,2.338878023,3.108849673,0.315703565,3.189883051,0.088521895,3.914474128,3.197272201,-1.025462952,-2.283573603,2.256663702,1.486692052,-2.003347147,1.405658674,-1.776165477,0.681067597,1.398269524,14
HIKE,TRUE,5,1801.98,0.595930021,0.769679953,-0.173749932,653.275,TRUE,2,Low,5.621004678,4.595541725,2.338878023,3.108849673,0.315703565,3.189883051,0.088521895,3.914474128,3.197272201,1.25811065,2.283573603,-1.742948002,-2.512919652,0.280226456,-2.59395303,0.507408126,2.9646412,-2.60134218,14
TACT,TRUE,4,1254.13,2.338878023,5.08141259,-2.742534567,595.945,TRUE,2,Low,5.621004678,4.595541725,0.595930021,3.108849673,0.315703565,3.189883051,0.088521895,3.914474128,3.197272201,3.001058653,-2.256663702,1.742948002,-0.76997165,2.023174458,-0.851005028,2.250356128,-1.575596105,-0.858394178,14
PEST,TRUE,6,928.125,3.108849673,3.121256526,-0.012406853,583.735,TRUE,2,High,5.621004678,4.595541725,0.595930021,2.338878023,0.315703565,3.189883051,0.088521895,3.914474128,3.197272201,-2.512155005,-1.486692052,2.512919652,0.76997165,2.793146108,-0.081033378,3.020327778,-0.805624455,-0.088422528,14
HIVE,TRUE,5,2394.07,0.315703565,0.763503814,-0.447800249,602.215,TRUE,2,Low,5.621004678,4.595541725,0.595930021,2.338878023,3.108849673,3.189883051,0.088521895,3.914474128,3.197272201,0.977884195,2.003347147,-0.280226456,-2.023174458,-2.793146108,-2.874179486,0.22718167,2.684414744,-2.881568636,14
WONT,TRUE,6,607.79,3.189883051,3.177655491,0.01222756,469.365,TRUE,2,High,5.621004678,4.595541725,0.595930021,2.338878023,3.108849673,0.315703565,0.088521895,3.914474128,3.197272201,-2.431121626,-1.405658674,2.59395303,0.851005028,0.081033378,2.874179486,3.101361157,-0.724591077,-0.00738915,14
ALTO,TRUE,6,739.535,0.088521895,6.257140726,0.114566476,880.695,TRUE,2,High,5.621004678,4.595541725,0.595930021,2.338878023,3.108849673,0.315703565,3.189883051,3.914474128,3.197272201,0.750702524,1.776165477,-0.507408126,-2.250356128,-3.020327778,-0.22718167,-3.101361157,2.457233074,-3.108750306,14
OARS,TRUE,3,2559.09,3.914474128,4.995934398,-1.08146027,542.47,TRUE,2,Unrecognized,5.621004678,4.595541725,0.595930021,2.338878023,3.108849673,0.315703565,3.189883051,0.088521895,3.197272201,-1.70653055,-0.681067597,-2.9646412,1.575596105,0.805624455,-2.684414744,0.724591077,-2.457233074,0.717201927,14
LEAP,TRUE,6,1582.875,3.197272201,3.184786162,0.012486039,567.91,TRUE,2,High,5.621004678,4.595541725,0.595930021,2.338878023,3.108849673,0.315703565,3.189883051,0.088521895,3.914474128,-2.423732477,-1.398269524,2.60134218,0.858394178,0.088422528,2.881568636,0.00738915,3.108750306,-0.717201927,14
PEAS,TRUE,6,688.62,2.218847242,1.209089712,1.009757531,914.825,TRUE,3,High,0.180458363,0.247255787,3.537220092,2.58792592,4.296703659,5.885879162,1.062604835,5.718081296,3.693166856,2.038388879,1.971591455,-1.318372849,-0.369078678,-2.077856417,2.616153388,1.156242407,2.783951253,-1.474319613,14
DILL,TRUE,4,1475.425,0.180458363,0.746785279,-0.566326916,968.065,TRUE,3,Low,2.218847242,0.247255787,3.537220092,2.58792592,4.296703659,5.885879162,1.062604835,5.718081296,3.693166856,-2.038388879,-0.066797424,2.926423579,-2.407467557,2.166940011,0.577764509,-0.882146472,0.745562374,2.770476815,14
VAIN,TRUE,3,2329.815,0.247255787,1.440785402,-1.193529615,1050.08,TRUE,3,Unrecognized,2.218847242,0.180458363,3.537220092,2.58792592,4.296703659,5.885879162,1.062604835,5.718081296,3.693166856,-1.971591455,0.066797424,2.993221003,-2.340670133,2.233737435,0.644561932,-0.815349048,0.812359798,2.837274239,14
KEGS,TRUE,2,1418.35,3.537220092,4.144128603,-0.606908511,585.435,TRUE,3,Unrecognized,2.218847242,0.180458363,0.247255787,2.58792592,4.296703659,5.885879162,1.062604835,5.718081296,3.693166856,1.318372849,-2.926423579,-2.993221003,0.949294171,-0.759483568,-2.34865907,2.474615256,-2.180861205,-0.155946764,14
CLAN,TRUE,5,1179.62,2.58792592,2.783634051,-0.19570813,630.505,TRUE,3,Low,2.218847242,0.180458363,0.247255787,3.537220092,4.296703659,5.885879162,1.062604835,5.718081296,3.693166856,0.369078678,2.407467557,2.340670133,-0.949294171,-1.708777739,2.985232066,1.525321085,-3.130155376,-1.105240935,14
CUPS,TRUE,6,1112.88,4.296703659,2.752255469,1.54444819,749.025,TRUE,3,High,2.218847242,0.180458363,0.247255787,3.537220092,2.58792592,5.885879162,1.062604835,5.718081296,3.693166856,2.077856417,-2.166940011,-2.233737435,0.759483568,1.708777739,-1.589175503,-3.049086483,-1.421377637,0.603536804,14
MUSE,TRUE,6,564.26,5.885879162,5.750460283,0.135418879,527.09,TRUE,3,High,2.218847242,0.180458363,0.247255787,3.537220092,2.58792592,4.296703659,1.062604835,5.718081296,3.693166856,-2.616153388,-0.577764509,-0.644561932,2.34865907,-2.985232066,1.589175503,-1.459910981,0.167797866,2.192712306,14
TILE,TRUE,6,1983.1,1.062604835,4.979567227,2.366222916,565.435,TRUE,3,High,2.218847242,0.180458363,0.247255787,3.537220092,2.58792592,4.296703659,5.885879162,5.718081296,3.693166856,-1.156242407,0.882146472,0.815349048,-2.474615256,-1.525321085,3.049086483,1.459910981,1.627708846,-2.63056202,14
LAPS,TRUE,6,909.83,5.718081296,5.61676706,0.101314236,595.46,TRUE,3,High,2.218847242,0.180458363,0.247255787,3.537220092,2.58792592,4.296703659,5.885879162,1.062604835,3.693166856,-2.783951253,-0.745562374,-0.812359798,2.180861205,3.130155376,1.421377637,-0.167797866,-1.627708846,2.02491444,14
CHOW,TRUE,6,866.775,3.693166856,3.689636328,0.003530528,627.83,TRUE,3,High,2.218847242,0.180458363,0.247255787,3.537220092,2.58792592,4.296703659,5.885879162,1.062604835,5.718081296,1.474319613,-2.770476815,-2.837274239,0.155946764,1.105240935,-0.603536804,-2.192712306,2.63056202,-2.02491444,14
KEEL,TRUE,6,736.305,4.845539512,4.888466175,-0.042926663,815.515,TRUE,4,High,6.142134472,1.451575771,2.592383085,3.838818236,1.890342743,3.139900392,6.044114078,5.411571383,3.761826253,-1.29659496,-2.889221566,2.253156427,1.006721276,2.955196769,1.70563912,-1.198574566,-0.566031871,1.08371326,14
LAIR,TRUE,5,1105.895,6.142134472,5.014288418,1.127846053,510.74,TRUE,4,Low,4.845539512,1.451575771,2.592383085,3.838818236,1.890342743,3.139900392,6.044114078,5.411571383,3.761826253,1.29659496,-1.592626607,-2.733433921,2.303316235,-2.031393578,3.002234079,0.098020394,0.730563089,2.380308219,14
POOF,TRUE,2,1346.31,1.451575771,6.170155557,1.564605521,521.215,TRUE,4,Unrecognized,4.845539512,6.142134472,2.592383085,3.838818236,1.890342743,3.139900392,6.044114078,5.411571383,3.761826253,2.889221566,1.592626607,-1.140807314,-2.387242465,-0.438766972,-1.688324621,1.690647,2.323189696,-2.310250481,14
THUG,TRUE,6,676.405,2.592383085,3.405602433,-0.813219348,481.74,TRUE,4,High,4.845539512,6.142134472,1.451575771,3.838818236,1.890342743,3.139900392,6.044114078,5.411571383,3.761826253,-2.253156427,2.733433921,1.140807314,-1.246435151,0.702040342,-0.547517307,2.831454314,-2.819188298,-1.169443167,14
MUGS,TRUE,4,1022.905,3.838818236,3.902327927,-0.06350969,667.16,TRUE,4,Low,4.845539512,6.142134472,1.451575771,2.592383085,1.890342743,3.139900392,6.044114078,5.411571383,3.761826253,-1.006721276,-2.303316235,2.387242465,1.246435151,1.948475494,0.698917844,-2.205295842,-1.572753146,0.076991984,14
COAL,TRUE,6,729.02,1.890342743,3.850408253,-1.96006551,1503.58,TRUE,4,High,4.845539512,6.142134472,1.451575771,2.592383085,3.838818236,3.139900392,6.044114078,5.411571383,3.761826253,-2.955196769,2.031393578,0.438766972,-0.702040342,-1.948475494,-1.24955765,2.129413972,2.761956667,-1.87148351,14
ROOK,TRUE,4,2856.88,3.139900392,0.861097686,2.278802707,622.955,TRUE,4,Low,4.845539512,6.142134472,1.451575771,2.592383085,3.838818236,1.890342743,6.044114078,5.411571383,3.761826253,-1.70563912,-3.002234079,1.688324621,0.547517307,-0.698917844,1.24955765,-2.904213686,-2.27167099,-0.62192586,14
HEIR,TRUE,6,819.66,6.044114078,4.977263395,1.066850683,451.495,TRUE,4,High,4.845539512,6.142134472,1.451575771,2.592383085,3.838818236,1.890342743,3.139900392,5.411571383,3.761826253,1.198574566,-0.098020394,-1.690647,-2.831454314,2.205295842,-2.129413972,2.904213686,0.632542695,2.282287825,14
ADDS,TRUE,6,1166.91,5.411571383,4.961498939,0.450072443,591.31,TRUE,4,High,4.845539512,6.142134472,1.451575771,2.592383085,3.838818236,1.890342743,3.139900392,6.044114078,3.761826253,0.566031871,-0.730563089,-2.323189696,2.819188298,1.572753146,-2.761956667,2.27167099,-0.632542695,1.64974513,14
EELS,TRUE,6,1006.98,3.761826253,3.736029034,0.025797219,834.59,TRUE,4,High,4.845539512,6.142134472,1.451575771,2.592383085,3.838818236,1.890342743,3.139900392,6.044114078,5.411571383,-1.08371326,-2.380308219,2.310250481,1.169443167,-0.076991984,1.87148351,0.62192586,-2.282287825,-1.64974513,14
FUNK,TRUE,6,956.85,4.17227339,4.028111759,0.144161631,633.465,TRUE,5,High,3.815196478,4.140211601,0.369375711,1.380220653,5.700551895,6.191612476,4.479130749,3.670532055,2.047022789,0.357076912,0.032061789,-2.480287628,2.792052737,-1.528278505,-2.019339086,-0.306857359,0.501741335,2.1252506,14
KNOX,TRUE,4,1136.16,3.815196478,2.114735351,1.700461127,631.365,TRUE,5,Low,4.17227339,4.140211601,0.369375711,1.380220653,5.700551895,6.191612476,4.479130749,3.670532055,2.047022789,-0.357076912,-0.325015124,-2.837364541,2.434975824,-1.885355417,-2.376415998,-0.663934272,0.144664423,1.768173688,14
PAWS,TRUE,6,799.88,4.140211601,5.077639474,-0.937427872,533.325,TRUE,5,High,4.17227339,3.815196478,0.369375711,1.380220653,5.700551895,6.191612476,4.479130749,3.670532055,2.047022789,-0.032061789,0.325015124,-2.512349417,2.759990948,-1.560340293,-2.051400875,-0.338919148,0.469679547,2.093188812,14
CUFF,TRUE,6,1105.08,0.369375711,3.999544977,2.653016041,479.25,TRUE,5,High,4.17227339,3.815196478,4.140211601,1.380220653,5.700551895,6.191612476,4.479130749,3.670532055,2.047022789,2.480287628,2.837364541,2.512349417,-1.010844942,0.952009123,0.460948542,2.173430269,2.982028964,-1.677647078,14
GAZE,TRUE,6,601.635,1.380220653,1.303917009,0.076303644,1278.86,TRUE,5,High,4.17227339,3.815196478,4.140211601,0.369375711,5.700551895,6.191612476,4.479130749,3.670532055,2.047022789,-2.792052737,-2.434975824,-2.759990948,1.010844942,1.962854066,1.471793484,-3.098910096,-2.290311401,-0.666802136,14
DOTH,TRUE,2,1860.475,5.700551895,4.147339833,1.553212062,504.175,TRUE,5,Unrecognized,4.17227339,3.815196478,4.140211601,0.369375711,1.380220653,6.191612476,4.479130749,3.670532055,2.047022789,1.528278505,1.885355417,1.560340293,-0.952009123,-1.962854066,-0.491060581,1.221421146,2.03001984,-2.629656202,14
LOON,TRUE,1,929.205,6.191612476,0.7525461,-0.844118931,623.04,TRUE,5,Unrecognized,4.17227339,3.815196478,4.140211601,0.369375711,1.380220653,5.700551895,4.479130749,3.670532055,2.047022789,2.019339086,2.376415998,2.051400875,-0.460948542,-1.471793484,0.491060581,1.712481727,2.521080421,-2.138595621,14
JAWS,TRUE,4,1474.12,4.479130749,4.106789381,0.372341368,601.595,TRUE,5,Low,4.17227339,3.815196478,4.140211601,0.369375711,1.380220653,5.700551895,6.191612476,3.670532055,2.047022789,0.306857359,0.663934272,0.338919148,-2.173430269,3.098910096,-1.221421146,-1.712481727,0.808598695,2.43210796,14
PEAR,TRUE,3,1508.725,3.670532055,3.971250971,-0.300718917,375.145,TRUE,5,Unrecognized,4.17227339,3.815196478,4.140211601,0.369375711,1.380220653,5.700551895,6.191612476,4.479130749,2.047022789,-0.501741335,-0.144664423,-0.469679547,-2.982028964,2.290311401,-2.03001984,-2.521080421,-0.808598695,1.623509265,14
REEF,TRUE,4,1056.11,2.047022789,6.220984892,2.109223205,565.81,TRUE,5,Low,4.17227339,3.815196478,4.140211601,0.369375711,1.380220653,5.700551895,6.191612476,4.479130749,3.670532055,-2.1252506,-1.768173688,-2.093188812,1.677647078,0.666802136,2.629656202,2.138595621,-2.43210796,-1.623509265,14
PEEP,TRUE,4,1748.01,3.421176608,3.446307512,-0.025130904,688.775,TRUE,6,Low,4.864319829,3.264677971,0.429717845,2.483315616,1.907889521,1.652426441,2.587385472,6.141403547,5.936449683,-1.443143221,0.156498638,2.991458763,0.937860992,1.513287087,1.768750167,0.833791137,-2.720226939,-2.515273075,14
BLED,TRUE,2,1527.79,4.864319829,6.136350551,-1.272030722,705.19,TRUE,6,Unrecognized,3.421176608,3.264677971,0.429717845,2.483315616,1.907889521,1.652426441,2.587385472,6.141403547,5.936449683,1.443143221,1.599641858,-1.848583324,2.381004213,2.956430308,-3.071291919,2.276934357,-1.277083718,-1.072129854,14
RUNE,TRUE,6,1243.27,3.264677971,3.40792274,-0.143244769,724.455,TRUE,6,High,3.421176608,4.864319829,0.429717845,2.483315616,1.907889521,1.652426441,2.587385472,6.141403547,5.936449683,-0.156498638,-1.599641858,2.834960125,0.781362355,1.35678845,1.61225153,0.677292499,-2.876725576,-2.671771713,14
USER,TRUE,2,1071.485,0.429717845,5.230027586,1.482875567,554.215,TRUE,6,Unrecognized,3.421176608,4.864319829,3.264677971,2.483315616,1.907889521,1.652426441,2.587385472,6.141403547,5.936449683,-2.991458763,1.848583324,-2.834960125,-2.053597771,-1.478171676,-1.222708596,-2.157667626,0.571499606,0.776453469,14
THAW,TRUE,6,1531.05,2.483315616,3.438985155,-0.955669539,530.85,TRUE,6,High,3.421176608,4.864319829,3.264677971,0.429717845,1.907889521,1.652426441,2.587385472,6.141403547,5.936449683,-0.937860992,-2.381004213,-0.781362355,2.053597771,0.575426095,0.830889175,-0.104069856,2.625097376,2.83005124,14
FOAM,TRUE,2,1094.56,1.907889521,1.919491528,-0.011602007,574.33,TRUE,6,Unrecognized,3.421176608,4.864319829,3.264677971,0.429717845,2.483315616,1.652426441,2.587385472,6.141403547,5.936449683,-1.513287087,-2.956430308,-1.35678845,1.478171676,-0.575426095,0.25546308,-0.679495951,2.049671281,2.254625145,14
PINT,TRUE,2,1202.475,1.652426441,6.217761517,1.717850231,1173.28,TRUE,6,Unrecognized,3.421176608,4.864319829,3.264677971,0.429717845,2.483315616,1.907889521,2.587385472,6.141403547,5.936449683,-1.768750167,3.071291919,-1.61225153,1.222708596,-0.830889175,-0.25546308,-0.934959031,1.794208201,1.999162065,14
BASH,TRUE,5,1484.01,2.587385472,5.96733909,2.903231689,574.19,TRUE,6,Low,3.421176608,4.864319829,3.264677971,0.429717845,2.483315616,1.907889521,1.652426441,6.141403547,5.936449683,-0.833791137,-2.276934357,-0.677292499,2.157667626,0.104069856,0.679495951,0.934959031,2.729167232,2.934121096,14
SHIN,TRUE,5,1513.85,6.141403547,6.173063464,-0.031659917,431.485,TRUE,6,Low,3.421176608,4.864319829,3.264677971,0.429717845,2.483315616,1.907889521,1.652426441,2.587385472,5.936449683,2.720226939,1.277083718,2.876725576,-0.571499606,-2.625097376,-2.049671281,-1.794208201,-2.729167232,0.204953864,14
KNOT,TRUE,6,685.79,5.936449683,4.955077876,0.981371807,490.47,TRUE,6,High,3.421176608,4.864319829,3.264677971,0.429717845,2.483315616,1.907889521,1.652426441,2.587385472,6.141403547,2.515273075,1.072129854,2.671771713,-0.776453469,-2.83005124,-2.254625145,-1.999162065,-2.934121096,-0.204953864,14
VAST,TRUE,6,969.795,0.519753141,3.621735279,-3.101982138,691.185,TRUE,7,High,3.646264423,0.590789781,0.879986418,1.22600721,1.985862662,0.628128784,2.53111862,0.968363835,1.458533712,-3.126511282,-0.07103664,-0.360233278,-0.70625407,-1.466109521,-0.108375643,-2.011365479,-0.448610694,-0.938780571,14
FIDE,TRUE,4,1340.79,3.646264423,1.302733099,2.343531324,1536.145,TRUE,7,Low,0.519753141,0.590789781,0.879986418,1.22600721,1.985862662,0.628128784,2.53111862,0.968363835,1.458533712,3.126511282,3.055474642,2.766278004,2.420257213,1.660401761,3.018135639,1.115145803,2.677900588,2.187730711,14
BEAN,TRUE,4,1818.675,0.590789781,3.645203341,-3.054413561,737.54,TRUE,7,Low,0.519753141,3.646264423,0.879986418,1.22600721,1.985862662,0.628128784,2.53111862,0.968363835,1.458533712,0.07103664,-3.055474642,-0.289196637,-0.635217429,-1.395072881,-0.037339003,-1.940328839,-0.377574054,-0.867743931,14
DISK,TRUE,6,943.82,0.879986418,1.033621626,-0.153635208,526.55,TRUE,7,High,0.519753141,3.646264423,0.590789781,1.22600721,1.985862662,0.628128784,2.53111862,0.968363835,1.458533712,0.360233278,-2.766278004,0.289196637,-0.346020792,-1.105876243,0.251857635,-1.651132201,-0.088377416,-0.578547293,14
APES,TRUE,6,747.25,1.22600721,1.480868201,-0.254860991,1711.61,TRUE,7,High,0.519753141,3.646264423,0.590789781,0.879986418,1.985862662,0.628128784,2.53111862,0.968363835,1.458533712,0.70625407,-2.420257213,0.635217429,0.346020792,-0.759855451,0.597878426,-1.305111409,0.257643375,-0.232526501,14
